"","test_data.respon","predRF","predNB","predSVM","predC50"
"6520",5,"5","5",5,"4"
"6521",4,"4","1",1,"4"
"6522",5,"5","5",5,"5"
"6523",4,"4","1",5,"4"
"6524",2,"2","5",5,"2"
"6525",3,"3","1",5,"3"
"6526",5,"5","1",5,"5"
"6527",5,"5","5",5,"5"
"6528",5,"5","5",5,"5"
"6529",3,"3","2",1,"3"
"6530",3,"3","1",3,"3"
"6531",4,"4","5",5,"4"
"6532",5,"5","5",5,"5"
"6533",2,"2","5",5,"2"
"6534",5,"5","5",5,"5"
"6535",2,"2","1",3,"2"
"6536",5,"5","5",5,"5"
"6537",4,"4","5",5,"4"
"6538",5,"5","5",5,"5"
"6539",2,"2","2",5,"2"
"6540",4,"4","1",3,"4"
"6541",4,"4","2",2,"4"
"6542",2,"2","1",5,"2"
"6543",1,"1","1",3,"1"
"6544",5,"5","5",5,"5"
"6545",4,"4","1",5,"5"
"6546",3,"3","5",5,"3"
"6547",5,"5","5",5,"5"
"6548",5,"5","5",5,"5"
"6549",1,"1","2",3,"1"
"6550",2,"2","2",1,"2"
"6551",5,"5","5",5,"5"
"6552",1,"1","2",1,"1"
"6553",1,"1","1",5,"1"
"6554",3,"3","1",5,"3"
"6555",1,"1","1",5,"1"
"6556",1,"1","2",1,"1"
"6557",3,"3","5",5,"4"
"6558",1,"1","3",3,"1"
"6559",5,"5","4",3,"5"
"6560",1,"1","1",5,"1"
"6561",3,"3","3",3,"3"
"6562",5,"5","5",5,"5"
"6563",1,"1","1",5,"1"
"6564",5,"5","5",5,"5"
"6565",5,"5","5",5,"5"
"6566",2,"2","1",1,"2"
"6567",2,"2","1",2,"2"
"6568",4,"4","4",3,"4"
"6569",4,"4","1",5,"4"
"6570",5,"5","4",5,"5"
"6571",1,"1","1",5,"1"
"6572",3,"3","5",5,"3"
"6573",2,"2","5",5,"2"
"6574",4,"4","5",5,"4"
"6575",3,"3","1",5,"3"
"6576",1,"1","1",3,"1"
"6577",2,"2","2",2,"2"
"6578",2,"2","5",5,"2"
"6579",3,"3","1",3,"3"
"6580",4,"4","1",4,"4"
"6581",5,"5","5",5,"5"
"6582",3,"3","1",5,"3"
"6583",3,"3","5",5,"3"
"6584",1,"1","1",5,"1"
"6585",1,"1","1",1,"1"
"6586",4,"4","4",5,"4"
"6587",5,"5","5",5,"5"
"6588",1,"1","1",5,"1"
"6589",5,"5","5",5,"5"
"6590",3,"3","4",5,"3"
"6591",2,"2","1",5,"2"
"6592",3,"3","5",5,"3"
"6593",1,"1","1",1,"1"
"6594",4,"4","5",5,"4"
"6595",4,"4","2",4,"4"
"6596",1,"1","1",3,"1"
"6597",5,"5","5",5,"5"
"6598",3,"3","1",3,"3"
"6599",5,"5","5",5,"5"
"6600",2,"2","5",5,"2"
"6601",2,"2","2",3,"2"
"6602",1,"1","1",1,"1"
"6603",2,"2","5",5,"2"
"6604",4,"4","1",4,"4"
"6605",3,"3","1",5,"3"
"6606",5,"5","5",5,"1"
"6607",3,"3","5",5,"3"
"6608",3,"3","1",5,"3"
"6609",2,"2","2",1,"2"
"6610",2,"2","4",5,"2"
"6611",3,"3","1",3,"3"
"6612",2,"2","5",5,"2"
"6613",4,"4","4",5,"4"
"6614",4,"4","3",5,"4"
"6615",1,"1","1",1,"1"
"6616",3,"3","5",5,"3"
"6617",3,"3","5",3,"3"
"6618",3,"3","5",5,"3"
"6619",1,"1","1",5,"1"
"6620",1,"1","1",5,"1"
"6621",1,"1","1",1,"1"
"6622",5,"3","1",5,"1"
"6623",1,"1","5",5,"1"
"6624",5,"5","5",5,"5"
"6625",3,"3","4",5,"3"
"6626",3,"3","3",5,"3"
"6627",1,"1","1",3,"1"
"6628",2,"2","4",5,"2"
"6629",2,"2","4",3,"2"
"6630",1,"1","2",1,"1"
"6631",1,"1","1",3,"1"
"6632",3,"3","5",5,"3"
"6633",2,"2","1",5,"2"
"6634",3,"3","1",3,"3"
"6635",5,"5","5",5,"5"
"6636",1,"1","4",1,"1"
"6637",4,"4","2",4,"4"
"6638",4,"4","4",3,"4"
"6639",2,"2","5",5,"2"
"6640",3,"3","2",5,"3"
"6641",3,"3","1",5,"3"
"6642",5,"5","5",5,"5"
"6643",1,"1","1",3,"1"
"6644",3,"2","3",1,"1"
"6645",4,"4","1",5,"4"
"6646",1,"1","3",3,"1"
"6647",4,"4","5",5,"4"
"6648",2,"2","4",5,"2"
"6649",1,"1","4",3,"1"
"6650",3,"3","1",5,"3"
"6651",5,"5","5",5,"5"
"6652",5,"5","5",5,"5"
"6653",4,"4","5",5,"4"
"6654",1,"1","1",1,"1"
"6655",5,"5","5",5,"5"
"6656",5,"5","5",5,"5"
"6657",1,"1","1",1,"1"
"6658",5,"5","5",5,"5"
"6659",3,"3","5",5,"3"
"6660",2,"2","5",5,"2"
"6661",5,"5","5",5,"5"
"6662",1,"1","1",1,"1"
"6663",2,"2","2",2,"2"
"6664",3,"3","4",5,"3"
"6665",5,"5","5",5,"5"
"6666",1,"1","1",1,"1"
"6667",1,"1","1",5,"1"
"6668",5,"5","5",5,"5"
"6669",3,"3","3",3,"3"
"6670",2,"2","2",1,"2"
"6671",2,"2","1",3,"2"
"6672",2,"2","1",1,"2"
"6673",3,"3","4",1,"3"
"6674",1,"1","1",3,"1"
"6675",3,"3","5",5,"3"
"6676",4,"4","5",4,"4"
"6677",3,"3","1",5,"3"
"6678",5,"5","5",5,"5"
"6679",5,"5","3",4,"5"
"6680",1,"1","1",5,"1"
"6681",4,"4","1",5,"4"
"6682",5,"5","4",3,"5"
"6683",1,"1","5",5,"1"
"6684",1,"1","5",5,"1"
"6685",2,"2","5",5,"2"
"6686",4,"4","5",5,"4"
"6687",3,"3","2",5,"3"
"6688",3,"3","1",5,"3"
"6689",3,"3","4",5,"3"
"6690",5,"5","5",5,"5"
"6691",1,"1","1",5,"1"
"6692",5,"5","5",5,"5"
"6693",3,"3","1",5,"3"
"6694",3,"3","4",5,"3"
"6695",2,"2","1",3,"2"
"6696",1,"1","1",3,"1"
"6697",1,"1","1",1,"1"
"6698",3,"3","4",5,"3"
"6699",5,"5","5",4,"5"
"6700",2,"2","1",5,"2"
"6701",2,"2","5",5,"2"
"6702",3,"3","5",1,"3"
"6703",2,"2","1",5,"2"
"6704",5,"5","5",5,"5"
"6705",4,"4","5",5,"4"
"6706",5,"5","5",5,"5"
"6707",5,"5","5",5,"5"
"6708",5,"5","5",5,"5"
"6709",1,"1","5",5,"1"
"6710",1,"1","1",5,"1"
"6711",1,"1","1",3,"1"
"6712",5,"5","1",4,"3"
"6713",3,"3","1",5,"3"
"6714",3,"3","1",5,"3"
"6715",2,"2","5",5,"2"
"6716",2,"2","5",5,"2"
"6717",1,"1","1",3,"1"
"6718",3,"3","1",3,"3"
"6719",2,"2","1",1,"2"
"6720",2,"2","1",5,"2"
"6721",5,"5","5",5,"5"
"6722",3,"3","3",5,"3"
"6723",1,"1","3",5,"1"
"6724",3,"3","2",3,"3"
"6725",1,"1","1",5,"1"
"6726",3,"3","5",5,"3"
"6727",5,"5","5",5,"5"
"6728",4,"4","1",5,"1"
"6729",5,"5","5",5,"5"
"6730",3,"3","4",3,"3"
"6731",1,"1","1",5,"1"
"6732",3,"3","4",5,"3"
"6733",5,"5","4",4,"5"
"6734",1,"1","5",5,"1"
"6735",4,"4","3",5,"4"
"6736",3,"3","1",5,"3"
"6737",4,"4","4",4,"4"
"6738",3,"3","5",5,"3"
"6739",3,"3","1",5,"3"
"6740",1,"1","1",5,"1"
"6741",2,"2","1",3,"2"
"6742",5,"5","5",5,"5"
"6743",5,"5","5",5,"5"
"6744",4,"4","5",5,"4"
"6745",1,"1","1",3,"1"
"6746",2,"2","1",5,"2"
"6747",3,"3","2",1,"3"
"6748",1,"1","5",5,"1"
"6749",2,"2","1",5,"2"
"6750",1,"1","2",5,"1"
"6751",1,"1","1",5,"1"
"6752",5,"5","5",5,"5"
"6753",5,"5","5",5,"3"
"6754",4,"4","1",5,"4"
"6755",4,"4","2",4,"4"
"6756",2,"2","2",3,"2"
"6757",4,"4","5",5,"4"
"6758",4,"4","5",5,"4"
"6759",5,"5","5",5,"5"
"6760",2,"2","1",5,"2"
"6761",5,"5","5",5,"5"
"6762",4,"4","4",5,"4"
"6763",3,"3","1",5,"3"
"6764",1,"1","1",5,"1"
"6765",1,"1","1",5,"1"
"6766",4,"4","2",5,"4"
"6767",2,"2","2",3,"2"
"6768",3,"3","1",5,"3"
"6769",4,"4","2",3,"4"
"6770",2,"2","1",1,"2"
"6771",1,"1","1",5,"1"
"6772",4,"4","5",5,"4"
"6773",1,"1","1",3,"1"
"6774",1,"1","2",3,"1"
"6775",2,"2","1",1,"2"
"6776",2,"2","5",5,"2"
"6777",2,"2","1",3,"2"
"6778",3,"3","1",5,"3"
"6779",4,"4","1",5,"4"
"6780",3,"3","1",5,"3"
"6781",1,"1","2",3,"1"
"6782",1,"1","3",3,"1"
"6783",3,"3","1",1,"3"
"6784",2,"2","4",2,"2"
"6785",5,"5","5",5,"5"
"6786",4,"4","5",5,"4"
"6787",3,"3","3",1,"3"
"6788",3,"3","5",5,"3"
"6789",2,"2","1",5,"2"
"6790",1,"1","1",1,"1"
"6791",5,"5","5",5,"5"
"6792",4,"4","5",5,"4"
"6793",3,"3","1",5,"3"
"6794",3,"3","1",5,"3"
"6795",1,"1","1",3,"1"
"6796",4,"4","4",3,"4"
"6797",1,"1","1",5,"1"
"6798",4,"4","5",5,"4"
"6799",5,"5","5",5,"5"
"6800",4,"4","5",5,"4"
"6801",2,"2","1",1,"2"
"6802",5,"5","5",5,"5"
"6803",1,"1","3",3,"1"
"6804",3,"3","2",3,"3"
"6805",2,"2","1",3,"2"
"6806",4,"4","5",5,"4"
"6807",2,"2","1",5,"2"
"6808",2,"2","1",5,"2"
"6809",1,"1","1",5,"1"
"6810",2,"2","1",5,"2"
"6811",2,"2","1",3,"2"
"6812",4,"4","1",4,"4"
"6813",5,"5","1",4,"5"
"6814",3,"3","4",3,"3"
"6815",1,"1","1",1,"1"
"6816",1,"1","1",3,"1"
"6817",1,"1","5",5,"1"
"6818",3,"3","5",5,"3"
"6819",3,"3","2",3,"3"
"6820",3,"3","3",3,"3"
"6821",1,"1","1",3,"1"
"6822",4,"4","5",5,"4"
"6823",3,"3","5",5,"3"
"6824",1,"1","1",5,"1"
"6825",3,"3","5",5,"3"
"6826",4,"4","1",5,"4"
"6827",5,"5","5",5,"5"
"6828",2,"2","3",3,"2"
"6829",2,"2","4",5,"2"
"6830",3,"3","2",1,"3"
"6831",4,"4","1",5,"4"
"6832",4,"4","5",5,"4"
"6833",2,"2","4",5,"2"
"6834",2,"2","4",5,"2"
"6835",4,"4","1",4,"4"
"6836",5,"5","5",5,"5"
"6837",3,"3","1",3,"3"
"6838",2,"2","1",5,"2"
"6839",4,"4","4",5,"4"
"6840",5,"5","5",5,"5"
"6841",1,"1","1",3,"1"
"6842",5,"5","5",5,"5"
"6843",1,"1","1",5,"1"
"6844",2,"2","1",3,"2"
"6845",4,"4","1",5,"4"
"6846",5,"5","5",5,"5"
"6847",2,"2","1",5,"2"
"6848",5,"5","5",5,"5"
"6849",4,"4","1",3,"4"
"6850",4,"4","5",5,"4"
"6851",4,"4","1",5,"4"
"6852",4,"4","4",5,"4"
"6853",5,"5","2",5,"5"
"6854",1,"1","1",1,"1"
"6855",2,"2","5",5,"2"
"6856",2,"2","5",5,"2"
"6857",3,"3","3",3,"3"
"6858",2,"2","5",5,"2"
"6859",3,"3","1",3,"3"
"6860",3,"3","1",5,"3"
"6861",5,"5","4",5,"5"
"6862",3,"3","2",1,"3"
"6863",1,"1","1",1,"1"
"6864",1,"1","1",3,"1"
"6865",4,"4","1",5,"4"
"6866",4,"4","5",5,"4"
"6867",3,"3","5",5,"3"
"6868",3,"3","1",3,"3"
"6869",2,"2","5",5,"2"
"6870",2,"2","1",3,"2"
"6871",1,"1","1",3,"1"
"6872",5,"5","5",5,"5"
"6873",4,"4","4",5,"4"
"6874",3,"3","1",5,"3"
"6875",1,"1","1",1,"1"
"6876",5,"5","5",5,"5"
"6877",4,"4","5",5,"4"
"6878",5,"5","5",5,"5"
"6879",5,"5","5",5,"5"
"6880",3,"3","2",3,"3"
"6881",5,"5","5",5,"5"
"6882",4,"4","5",5,"4"
"6883",2,"2","4",5,"2"
"6884",4,"4","3",5,"4"
"6885",2,"2","1",5,"2"
"6886",2,"2","2",1,"2"
"6887",2,"2","1",5,"2"
"6888",1,"1","5",5,"1"
"6889",5,"5","5",5,"5"
"6890",2,"2","1",3,"2"
"6891",4,"4","2",1,"4"
"6892",2,"2","1",5,"2"
"6893",3,"3","4",5,"3"
"6894",2,"2","5",5,"2"
"6895",5,"5","5",5,"5"
"6896",1,"1","1",1,"1"
"6897",5,"5","1",3,"5"
"6898",2,"2","4",5,"2"
"6899",3,"3","5",5,"3"
"6900",5,"5","5",5,"5"
"6901",1,"1","1",3,"1"
"6902",5,"4","1",5,"4"
"6903",1,"1","1",5,"1"
"6904",5,"5","5",5,"5"
"6905",5,"5","5",5,"5"
"6906",4,"4","4",5,"4"
"6907",5,"5","5",5,"5"
"6908",4,"4","5",5,"4"
"6909",4,"4","1",5,"4"
"6910",2,"2","2",5,"2"
"6911",4,"4","4",5,"4"
"6912",5,"5","5",5,"5"
"6913",5,"5","1",5,"5"
"6914",4,"4","1",4,"4"
"6915",1,"1","1",1,"1"
"6916",4,"4","5",5,"4"
"6917",2,"2","2",2,"2"
"6918",2,"2","1",1,"2"
"6919",4,"4","5",5,"4"
"6920",1,"1","1",3,"1"
"6921",5,"5","4",5,"5"
"6922",4,"4","1",5,"4"
"6923",1,"1","1",1,"1"
"6924",4,"4","5",5,"4"
"6925",4,"4","1",5,"4"
"6926",1,"1","1",5,"1"
"6927",1,"1","3",5,"1"
"6928",3,"3","5",5,"3"
"6929",2,"2","4",5,"2"
"6930",5,"5","5",5,"5"
"6931",5,"5","5",5,"5"
"6932",5,"5","5",5,"5"
"6933",3,"3","1",5,"3"
"6934",1,"1","1",5,"1"
"6935",1,"1","1",1,"1"
"6936",3,"3","2",3,"3"
"6937",2,"2","1",5,"2"
"6938",5,"5","5",5,"5"
"6939",2,"2","5",5,"2"
"6940",5,"3","3",3,"4"
"6941",5,"5","5",5,"5"
"6942",1,"1","1",5,"1"
"6943",5,"4","1",5,"3"
"6944",3,"3","5",5,"3"
"6945",4,"4","2",5,"4"
"6946",5,"5","5",3,"5"
"6947",2,"2","2",5,"2"
"6948",5,"5","5",5,"5"
"6949",3,"3","2",3,"3"
"6950",3,"3","1",5,"3"
"6951",1,"1","1",1,"1"
"6952",3,"3","5",5,"3"
"6953",2,"2","5",5,"2"
"6954",5,"5","5",5,"5"
"6955",2,"2","5",5,"2"
"6956",1,"1","1",3,"1"
"6957",4,"4","5",5,"4"
"6958",4,"4","5",5,"4"
"6959",4,"4","5",5,"4"
"6960",2,"2","2",5,"2"
"6961",2,"2","1",5,"2"
"6962",3,"3","3",5,"3"
"6963",2,"2","1",3,"2"
"6964",5,"5","3",5,"5"
"6965",3,"3","2",3,"3"
"6966",1,"1","3",3,"1"
"6967",5,"5","5",5,"5"
"6968",3,"3","5",5,"3"
"6969",2,"2","2",5,"2"
"6970",5,"5","5",5,"5"
"6971",2,"2","5",5,"2"
"6972",2,"2","1",5,"2"
"6973",2,"2","2",2,"2"
"6974",1,"1","1",5,"1"
"6975",3,"2","3",1,"1"
"6976",2,"2","2",3,"2"
"6977",4,"4","1",5,"4"
"6978",3,"3","5",5,"3"
"6979",2,"2","5",5,"2"
"6980",5,"5","3",3,"5"
"6981",5,"5","5",5,"5"
"6982",1,"1","1",5,"1"
"6983",2,"2","5",5,"2"
"6984",5,"5","1",5,"5"
"6985",4,"4","4",5,"4"
"6986",3,"3","4",5,"3"
"6987",2,"2","1",5,"2"
"6988",4,"4","5",5,"4"
"6989",3,"3","5",5,"3"
"6990",2,"2","1",5,"2"
"6991",1,"1","1",5,"1"
"6992",2,"2","4",5,"2"
"6993",3,"3","1",5,"3"
"6994",2,"2","2",1,"2"
"6995",2,"2","1",5,"2"
"6996",5,"5","1",5,"1"
"6997",2,"2","2",3,"2"
"6998",4,"4","5",4,"4"
"6999",2,"2","2",5,"2"
"7000",3,"3","2",3,"3"
"7001",4,"4","1",5,"4"
"7002",1,"1","1",3,"1"
"7003",5,"5","5",5,"3"
"7004",4,"4","5",5,"4"
"7005",3,"3","1",5,"3"
"7006",2,"2","5",5,"2"
"7007",3,"3","5",5,"3"
"7008",1,"1","1",1,"1"
"7009",5,"5","5",5,"5"
"7010",4,"4","4",4,"4"
"7011",3,"3","5",5,"3"
"7012",2,"2","5",5,"2"
"7013",3,"3","5",5,"3"
"7014",4,"4","5",5,"4"
"7015",5,"5","3",5,"5"
"7016",5,"5","5",4,"5"
"7017",3,"3","1",5,"3"
"7018",4,"4","2",1,"4"
"7019",5,"5","5",5,"5"
"7020",5,"5","5",5,"5"
"7021",3,"3","5",5,"3"
"7022",5,"5","5",5,"5"
"7023",3,"3","1",5,"3"
"7024",2,"2","2",3,"2"
"7025",1,"1","1",3,"1"
"7026",5,"5","5",5,"5"
"7027",1,"1","1",5,"1"
"7028",2,"2","5",5,"2"
"7029",4,"4","2",5,"4"
"7030",2,"2","1",5,"2"
"7031",4,"4","1",5,"4"
"7032",5,"5","5",5,"5"
"7033",4,"4","5",5,"4"
"7034",4,"4","5",5,"4"
"7035",1,"1","1",5,"1"
"7036",5,"4","1",5,"4"
"7037",2,"2","4",3,"2"
"7038",5,"5","5",5,"5"
"7039",1,"1","4",5,"1"
"7040",3,"3","4",5,"3"
"7041",3,"3","5",5,"3"
"7042",1,"1","1",1,"1"
"7043",3,"3","5",5,"3"
"7044",4,"4","5",5,"4"
"7045",2,"2","1",5,"2"
"7046",3,"3","1",3,"3"
"7047",3,"3","1",5,"3"
"7048",2,"2","5",5,"2"
"7049",1,"1","1",3,"1"
"7050",4,"4","5",5,"4"
"7051",3,"3","1",1,"3"
"7052",4,"4","3",5,"4"
"7053",5,"5","5",5,"2"
"7054",2,"2","1",5,"2"
"7055",4,"4","1",5,"4"
"7056",3,"3","1",5,"3"
"7057",4,"4","4",5,"4"
"7058",3,"3","2",5,"3"
"7059",2,"2","2",2,"2"
"7060",1,"1","1",3,"1"
"7061",2,"2","1",3,"2"
"7062",2,"2","1",5,"2"
"7063",5,"5","5",5,"5"
"7064",1,"1","1",5,"1"
"7065",3,"3","1",3,"3"
"7066",3,"3","3",1,"3"
"7067",2,"2","2",3,"2"
"7068",3,"3","5",5,"3"
"7069",2,"2","2",3,"2"
"7070",1,"1","4",5,"1"
"7071",5,"5","2",3,"5"
"7072",3,"3","5",5,"3"
"7073",2,"2","5",5,"2"
"7074",5,"5","5",5,"5"
"7075",1,"1","1",5,"1"
"7076",2,"2","2",1,"2"
"7077",5,"5","5",5,"5"
"7078",1,"1","2",1,"1"
"7079",2,"2","1",3,"2"
"7080",4,"4","1",5,"4"
"7081",5,"3","5",3,"5"
"7082",4,"4","5",5,"4"
"7083",2,"2","2",1,"2"
"7084",1,"1","5",5,"1"
"7085",4,"4","1",3,"4"
"7086",1,"1","1",5,"1"
"7087",5,"5","5",5,"5"
"7088",1,"1","1",3,"1"
"7089",4,"4","1",5,"4"
"7090",3,"3","1",5,"3"
"7091",1,"1","4",3,"1"
"7092",5,"5","5",5,"5"
"7093",1,"1","1",5,"1"
"7094",1,"1","1",5,"1"
"7095",2,"2","2",3,"2"
"7096",1,"1","1",1,"1"
"7097",4,"4","4",5,"4"
"7098",4,"4","5",5,"4"
"7099",2,"2","1",3,"2"
"7100",2,"2","1",5,"2"
"7101",1,"1","2",5,"1"
"7102",2,"2","5",5,"2"
"7103",3,"3","2",5,"3"
"7104",4,"4","4",4,"4"
"7105",1,"1","5",1,"1"
"7106",1,"1","2",5,"1"
"7107",1,"1","1",3,"1"
"7108",1,"1","1",5,"1"
"7109",1,"1","1",3,"1"
"7110",5,"5","5",5,"5"
"7111",5,"5","5",5,"5"
"7112",3,"3","1",3,"3"
"7113",5,"5","5",5,"5"
"7114",3,"3","1",3,"3"
"7115",3,"3","2",3,"3"
"7116",5,"5","5",5,"5"
"7117",5,"5","5",5,"5"
"7118",5,"5","5",5,"5"
"7119",4,"4","1",5,"4"
"7120",2,"2","5",5,"2"
"7121",1,"1","1",5,"1"
"7122",5,"5","5",5,"5"
"7123",1,"1","1",1,"1"
"7124",4,"4","5",5,"4"
"7125",2,"2","5",5,"2"
"7126",3,"3","5",5,"3"
"7127",5,"5","5",5,"5"
"7128",2,"2","1",5,"2"
"7129",3,"3","4",3,"3"
"7130",2,"2","1",5,"2"
"7131",1,"1","1",3,"1"
"7132",3,"3","4",3,"3"
"7133",4,"4","5",5,"4"
"7134",3,"3","2",5,"3"
"7135",4,"4","5",5,"4"
"7136",5,"5","5",5,"5"
"7137",4,"4","5",5,"4"
"7138",1,"1","1",5,"1"
"7139",5,"5","5",5,"5"
"7140",5,"5","5",5,"5"
"7141",5,"5","1",5,"5"
"7142",4,"4","1",3,"4"
"7143",5,"5","5",5,"5"
"7144",2,"2","5",5,"2"
"7145",3,"3","3",3,"3"
"7146",2,"2","1",5,"2"
"7147",1,"1","1",3,"1"
"7148",2,"2","4",3,"2"
"7149",2,"2","1",3,"2"
"7150",3,"3","1",5,"3"
"7151",3,"3","4",5,"3"
"7152",4,"4","2",4,"4"
"7153",1,"1","5",5,"1"
"7154",2,"2","2",5,"2"
"7155",5,"5","5",5,"5"
"7156",4,"4","2",3,"4"
"7157",2,"2","1",5,"2"
"7158",2,"2","1",5,"2"
"7159",2,"2","2",5,"2"
"7160",1,"1","1",5,"1"
"7161",3,"3","5",5,"3"
"7162",5,"5","5",1,"5"
"7163",1,"1","5",5,"1"
"7164",1,"1","1",5,"1"
"7165",2,"2","1",1,"2"
"7166",2,"2","4",3,"2"
"7167",3,"3","5",5,"3"
"7168",5,"5","5",5,"5"
"7169",3,"3","5",5,"3"
"7170",5,"5","5",5,"5"
"7171",1,"1","1",3,"1"
"7172",2,"2","4",5,"2"
"7173",4,"4","2",5,"4"
"7174",3,"3","3",5,"3"
"7175",1,"1","5",5,"1"
"7176",5,"5","4",4,"5"
"7177",4,"4","5",5,"4"
"7178",4,"4","1",5,"4"
"7179",1,"1","1",1,"1"
"7180",3,"3","2",5,"3"
"7181",5,"5","5",5,"5"
"7182",1,"1","1",3,"1"
"7183",2,"2","4",1,"2"
"7184",1,"1","1",5,"1"
"7185",3,"3","2",5,"3"
"7186",3,"3","1",5,"3"
"7187",2,"2","1",5,"2"
"7188",1,"1","5",5,"1"
"7189",4,"4","5",5,"4"
"7190",3,"3","1",5,"3"
"7191",5,"5","5",5,"5"
"7192",5,"5","5",5,"5"
"7193",3,"3","1",3,"3"
"7194",4,"4","5",5,"4"
"7195",4,"4","4",5,"4"
"7196",3,"3","5",5,"3"
"7197",1,"1","1",5,"1"
"7198",3,"3","2",3,"3"
"7199",1,"1","1",3,"1"
"7200",1,"1","1",3,"1"
"7201",4,"4","5",5,"4"
"7202",2,"2","1",5,"2"
"7203",2,"2","5",5,"2"
"7204",2,"2","2",5,"2"
"7205",2,"2","5",5,"2"
"7206",2,"2","1",5,"2"
"7207",4,"4","1",5,"4"
"7208",1,"1","1",5,"1"
"7209",2,"2","1",3,"2"
"7210",4,"4","4",5,"4"
"7211",1,"1","1",5,"1"
"7212",1,"1","1",5,"1"
"7213",3,"5","1",5,"5"
"7214",4,"4","5",5,"4"
"7215",1,"1","5",5,"1"
"7216",4,"4","4",5,"4"
"7217",3,"3","4",1,"3"
"7218",1,"1","1",1,"1"
"7219",4,"4","5",5,"4"
"7220",3,"3","5",5,"3"
"7221",3,"3","1",5,"5"
"7222",1,"1","1",3,"1"
"7223",3,"3","1",5,"3"
"7224",4,"4","5",5,"4"
"7225",5,"5","5",5,"5"
"7226",1,"1","2",5,"1"
"7227",4,"4","5",5,"4"
"7228",4,"4","4",3,"4"
"7229",3,"3","5",5,"3"
"7230",5,"5","5",5,"5"
"7231",1,"1","2",1,"1"
"7232",3,"3","5",5,"3"
"7233",4,"4","5",5,"4"
"7234",4,"4","2",5,"4"
"7235",3,"3","1",5,"3"
"7236",1,"1","1",5,"1"
"7237",3,"3","3",5,"3"
"7238",4,"4","2",1,"4"
"7239",5,"5","1",1,"5"
"7240",3,"3","5",5,"3"
"7241",3,"3","4",1,"3"
"7242",3,"3","1",5,"3"
"7243",2,"2","5",5,"2"
"7244",4,"4","4",5,"4"
"7245",2,"2","1",5,"2"
"7246",5,"5","5",5,"3"
"7247",3,"3","1",3,"3"
"7248",4,"4","5",5,"4"
"7249",3,"3","1",2,"3"
"7250",5,"5","5",5,"5"
"7251",3,"3","3",3,"3"
"7252",1,"1","1",3,"1"
"7253",3,"3","5",5,"3"
"7254",1,"1","1",1,"1"
"7255",4,"4","5",5,"4"
"7256",3,"3","5",5,"3"
"7257",3,"3","1",3,"3"
"7258",3,"3","3",3,"3"
"7259",3,"3","5",5,"3"
"7260",5,"5","4",5,"5"
"7261",3,"3","1",1,"3"
"7262",4,"4","5",5,"4"
"7263",5,"5","5",5,"5"
"7264",1,"1","1",3,"1"
"7265",4,"4","2",5,"4"
"7266",4,"4","2",3,"4"
"7267",4,"4","5",5,"4"
"7268",1,"1","1",5,"1"
"7269",1,"1","4",1,"1"
"7270",5,"5","5",5,"5"
"7271",2,"2","5",5,"2"
"7272",5,"5","1",5,"5"
"7273",4,"4","4",5,"4"
"7274",1,"1","5",5,"1"
"7275",3,"3","1",5,"3"
"7276",5,"5","5",5,"5"
"7277",2,"2","2",3,"2"
"7278",5,"5","5",5,"4"
"7279",4,"4","2",1,"4"
"7280",2,"2","4",5,"2"
"7281",5,"5","5",5,"5"
"7282",1,"1","1",5,"1"
"7283",4,"4","4",5,"4"
"7284",1,"1","2",1,"1"
"7285",1,"1","5",5,"1"
"7286",1,"1","1",3,"1"
"7287",5,"5","5",5,"5"
"7288",1,"1","1",1,"1"
"7289",2,"2","1",1,"2"
"7290",5,"5","5",5,"5"
"7291",1,"1","4",5,"1"
"7292",4,"4","1",3,"4"
"7293",2,"2","1",1,"2"
"7294",2,"2","4",3,"2"
"7295",3,"3","2",1,"3"
"7296",3,"3","2",5,"3"
"7297",5,"5","5",5,"5"
"7298",1,"1","2",3,"1"
"7299",2,"2","1",3,"2"
"7300",1,"1","1",1,"1"
"7301",2,"2","5",5,"2"
"7302",5,"5","5",5,"5"
"7303",3,"3","1",3,"3"
"7304",5,"5","5",5,"5"
"7305",2,"2","1",5,"2"
"7306",4,"4","4",1,"4"
"7307",4,"4","3",1,"4"
"7308",1,"1","4",5,"1"
"7309",3,"3","1",5,"3"
"7310",5,"5","5",5,"5"
"7311",3,"3","1",5,"3"
"7312",2,"2","5",5,"2"
"7313",5,"5","5",5,"5"
"7314",1,"1","1",1,"1"
"7315",5,"5","5",5,"5"
"7316",4,"4","2",3,"4"
"7317",1,"1","5",5,"1"
"7318",3,"3","1",1,"3"
"7319",3,"3","4",3,"3"
"7320",4,"4","5",5,"4"
"7321",4,"4","1",5,"4"
"7322",1,"1","1",1,"1"
"7323",2,"2","1",2,"2"
"7324",3,"3","1",5,"3"
"7325",3,"3","1",5,"3"
"7326",1,"1","1",1,"1"
"7327",3,"3","1",5,"3"
"7328",4,"4","1",4,"4"
"7329",4,"4","5",5,"4"
"7330",3,"3","5",5,"3"
"7331",3,"3","1",3,"3"
"7332",2,"2","1",5,"2"
"7333",3,"3","1",3,"3"
"7334",5,"5","1",5,"5"
"7335",2,"2","1",5,"2"
"7336",1,"1","1",3,"1"
"7337",3,"3","5",5,"3"
"7338",2,"2","2",5,"2"
"7339",3,"3","1",2,"3"
"7340",1,"1","2",3,"1"
