,test_data.respon,predRF,predC50,predSVM,predNB
5450,5,5,4,5,5
5451,5,5,5,5,5
5452,4,1,2,5,1
5453,5,5,5,5,5
5454,5,5,5,5,5
5455,5,5,5,5,5
5456,5,5,5,4,3
5457,5,5,5,5,5
5458,5,5,5,5,5
5459,3,3,5,5,1
5460,5,5,5,5,5
5461,5,5,5,5,5
5462,5,5,5,5,5
5463,2,2,4,3,1
5464,5,5,5,5,2
5465,5,5,5,5,5
5466,4,4,4,5,5
5467,5,5,5,5,5
5468,5,5,5,5,5
5469,5,5,5,5,5
5470,5,5,5,5,5
5471,5,5,5,5,5
5472,5,5,5,5,5
5473,5,5,5,5,5
5474,4,5,3,5,1
5475,5,5,5,5,5
5476,4,5,5,5,2
5477,4,4,2,3,1
5478,5,5,5,5,5
5479,5,5,5,5,5
5480,3,3,3,5,3
5481,5,5,5,5,5
5482,2,5,5,5,1
5483,5,5,5,5,5
5484,5,5,5,5,5
5485,4,5,5,5,5
5486,5,5,5,5,1
5487,5,5,5,5,5
5488,5,5,5,5,5
5489,5,5,5,5,5
5490,2,2,3,1,1
5491,5,5,5,5,5
5492,5,3,3,3,1
5493,4,4,4,5,5
5494,5,5,5,5,5
5495,5,5,5,5,5
5496,5,5,5,5,1
5497,4,5,5,5,1
5498,5,5,5,5,5
5499,5,5,5,5,5
5500,5,5,5,5,5
5501,5,5,5,5,1
5502,5,5,5,5,5
5503,4,4,5,5,1
5504,4,4,4,5,5
5505,5,5,5,5,5
5506,3,5,5,5,1
5507,5,5,5,5,5
5508,5,5,5,5,5
5509,5,5,5,5,5
5510,5,5,5,5,5
5511,5,5,5,1,5
5512,3,3,5,5,1
5513,5,5,5,5,3
5514,4,4,4,5,5
5515,5,5,5,5,5
5516,5,5,5,5,3
5517,5,5,5,5,2
5518,5,5,5,5,5
5519,5,4,4,5,5
5520,4,4,4,5,3
5521,5,5,5,5,5
5522,4,4,4,5,4
5523,5,5,5,5,5
5524,4,4,5,5,1
5525,4,4,4,5,2
5526,5,5,5,5,5
5527,5,5,5,5,5
5528,4,4,4,5,5
5529,5,5,5,5,5
5530,5,5,5,5,5
5531,5,5,5,5,5
5532,4,4,4,5,5
5533,5,4,5,1,1
5534,3,3,3,1,1
5535,4,4,2,1,2
5536,4,4,4,5,5
5537,1,1,1,1,1
5538,5,5,5,5,5
5539,3,5,5,5,1
5540,5,5,5,5,5
5541,5,5,5,4,5
5542,5,5,5,5,5
5543,3,3,3,5,4
5544,5,5,5,5,5
5545,5,5,5,5,5
5546,3,1,3,3,1
5547,5,5,5,5,5
5548,5,3,4,1,1
5549,3,4,4,5,2
5550,5,5,5,5,5
5551,5,5,5,5,5
5552,5,5,5,5,5
5553,5,5,5,5,5
5554,5,5,5,5,5
5555,3,3,3,5,5
5556,5,5,5,5,5
5557,5,5,5,1,1
5558,5,5,5,5,3
5559,5,5,5,5,5
5560,2,2,2,5,2
5561,4,4,4,5,1
5562,1,5,3,5,3
5563,5,5,5,5,2
5564,3,5,4,1,1
5565,5,5,5,5,5
5566,4,5,2,1,1
5567,5,5,5,5,4
5568,5,5,5,5,5
5569,5,5,5,5,5
5570,5,5,5,4,5
5571,5,5,5,5,4
5572,5,5,5,5,5
5573,3,3,3,5,5
5574,5,5,5,5,5
5575,5,3,5,3,1
5576,5,5,5,5,5
5577,5,5,5,5,5
5578,5,5,5,5,5
5579,4,5,5,5,2
5580,3,5,5,5,5
5581,5,5,5,5,5
5582,5,5,5,5,5
5583,4,4,5,5,3
5584,5,5,5,5,5
5585,5,5,5,5,5
5586,5,3,5,5,1
5587,5,5,5,5,5
5588,5,5,5,5,1
5589,5,5,5,5,5
5590,5,5,5,5,5
5591,5,5,5,5,5
5592,2,3,1,1,1
5593,5,5,5,5,5
5594,3,5,4,5,5
5595,4,5,5,5,2
5596,5,5,5,5,5
5597,5,5,5,5,5
5598,4,4,4,5,5
5599,4,4,4,5,3
5600,1,5,5,3,2
5601,5,5,5,5,5
5602,1,1,1,1,1
5603,5,3,3,5,1
5604,4,4,4,4,5
5605,3,5,5,5,5
5606,5,5,3,5,2
5607,5,5,5,5,5
5608,5,5,5,5,5
5609,5,5,5,5,5
5610,3,1,1,5,1
5611,5,5,5,5,3
5612,5,5,5,5,5
5613,5,5,5,5,1
5614,4,4,4,3,1
5615,4,4,4,5,4
5616,5,5,5,5,5
5617,5,5,5,5,5
5618,5,5,5,5,5
5619,5,5,5,1,5
5620,5,5,5,5,5
5621,3,3,3,5,5
5622,1,1,1,1,1
5623,5,5,3,5,5
5624,2,5,5,5,5
5625,3,3,3,5,5
5626,4,4,4,5,4
5627,5,5,5,5,5
5628,5,5,5,3,1
5629,4,4,4,5,4
5630,5,5,5,2,5
5631,5,5,5,5,5
5632,3,3,3,5,5
5633,4,4,4,5,5
5634,5,5,5,5,5
5635,4,4,4,5,5
5636,1,1,1,1,1
5637,5,5,5,1,5
5638,5,5,5,5,5
5639,5,5,5,5,5
5640,2,2,2,5,2
5641,5,5,5,5,5
5642,3,5,5,5,1
5643,5,5,5,5,2
5644,4,4,4,5,5
5645,2,2,2,5,4
5646,5,5,5,5,5
5647,4,4,4,5,2
5648,3,3,3,5,2
5649,5,5,4,1,2
5650,4,4,5,5,2
5651,5,5,5,5,5
5652,5,5,5,5,3
5653,5,5,5,5,5
5654,2,5,5,5,1
5655,2,5,5,1,1
5656,5,5,5,5,5
5657,5,5,5,5,2
5658,5,5,5,5,2
5659,5,5,5,5,5
5660,2,2,2,3,2
5661,1,5,1,5,1
5662,5,5,5,5,5
5663,3,3,3,5,3
5664,2,2,2,3,2
5665,5,5,5,5,5
5666,1,1,1,1,1
5667,3,5,5,5,2
5668,5,5,5,5,5
5669,5,5,2,5,1
5670,5,5,5,5,5
5671,1,3,1,3,1
5672,5,5,5,5,5
5673,5,5,3,5,5
5674,5,5,5,5,5
5675,5,5,5,5,5
5676,5,5,3,5,5
5677,3,3,3,5,3
5678,5,5,5,5,5
5679,5,5,5,5,5
5680,5,5,5,5,1
5681,1,1,5,3,1
5682,5,5,5,5,3
5683,4,2,2,5,2
5684,5,5,5,5,5
5685,5,5,5,5,5
5686,3,5,5,3,1
5687,5,5,5,5,4
5688,5,5,5,5,5
5689,5,5,5,5,5
5690,5,5,5,1,5
5691,5,5,5,5,5
5692,5,5,5,5,5
5693,5,5,5,5,4
5694,4,4,4,1,2
5695,5,5,5,5,5
5696,5,5,5,5,1
5697,5,5,5,5,1
5698,3,3,5,5,2
5699,5,5,5,5,3
5700,5,5,5,5,3
5701,5,5,5,5,5
5702,5,5,5,5,5
5703,5,5,5,5,1
5704,5,5,5,5,5
5705,1,1,1,1,1
5706,5,5,5,5,5
5707,5,5,5,5,5
5708,5,5,5,4,5
5709,5,5,5,5,1
5710,5,5,5,5,5
5711,5,5,5,4,5
5712,5,5,5,5,5
5713,5,5,5,5,5
5714,5,5,5,5,5
5715,5,5,5,5,5
5716,5,5,5,5,5
5717,5,5,5,5,5
5718,5,5,5,5,4
5719,5,5,5,5,3
5720,5,5,5,5,5
5721,4,4,4,5,2
5722,5,5,5,5,5
5723,5,5,5,5,5
5724,5,5,5,5,5
5725,5,5,5,5,5
5726,5,5,5,1,5
5727,4,4,4,5,5
5728,5,5,5,5,5
5729,5,5,5,5,4
5730,5,5,5,5,5
5731,5,5,5,5,5
5732,5,5,5,5,5
5733,4,4,4,5,4
5734,5,5,5,5,5
5735,5,5,5,5,5
5736,3,3,3,5,1
5737,5,5,5,5,5
5738,5,5,5,5,5
5739,5,5,5,5,5
5740,4,4,5,5,2
5741,5,5,5,5,5
5742,4,4,4,5,5
5743,5,5,5,1,5
5744,5,5,5,5,5
5745,4,4,4,5,5
5746,5,5,5,5,5
5747,1,5,4,5,1
5748,5,5,5,5,5
5749,1,4,3,1,1
5750,5,5,5,5,5
5751,3,3,3,5,5
5752,4,4,4,1,2
5753,5,5,5,5,1
5754,5,5,5,5,5
5755,5,5,5,1,5
5756,2,5,5,5,1
5757,5,5,5,5,3
5758,5,5,5,5,5
5759,4,4,3,5,1
5760,5,5,5,5,5
5761,5,5,5,5,5
5762,4,4,5,5,1
5763,4,4,4,3,1
5764,4,5,5,5,3
5765,5,5,5,5,5
5766,5,5,5,4,5
5767,4,4,4,5,5
5768,5,5,2,5,1
5769,5,5,5,5,5
5770,5,5,5,1,1
5771,4,5,5,5,5
5772,5,5,5,3,1
5773,5,5,5,5,5
5774,5,5,5,4,5
5775,2,2,2,5,5
5776,5,5,5,5,5
5777,5,5,5,5,5
5778,5,5,5,5,5
5779,5,5,5,3,1
5780,5,5,5,5,5
5781,4,4,4,5,5
5782,5,5,5,5,5
5783,3,4,3,1,1
5784,5,5,5,5,5
5785,5,5,5,5,4
5786,4,5,5,5,5
5787,4,4,4,5,5
5788,5,5,5,5,4
5789,5,5,5,5,5
5790,5,5,5,3,1
5791,5,5,5,5,5
5792,5,5,5,5,2
5793,5,5,5,5,5
5794,5,5,5,5,5
5795,5,5,5,4,5
5796,5,3,3,1,1
5797,5,5,5,5,5
5798,2,3,3,5,5
5799,5,5,5,5,5
5800,4,4,4,5,4
5801,3,5,5,5,2
5802,4,4,4,5,5
5803,5,5,5,5,5
5804,5,5,5,5,5
5805,5,5,5,5,5
5806,2,4,4,1,2
5807,4,4,4,5,5
5808,4,4,4,5,5
5809,4,4,4,5,5
5810,5,5,5,5,5
5811,5,5,5,5,5
5812,3,5,5,1,1
5813,5,5,5,5,5
5814,5,5,5,5,5
5815,5,5,5,5,5
5816,5,5,5,5,5
5817,5,5,5,5,5
5818,5,5,5,5,5
5819,5,5,5,5,5
5820,1,1,1,5,5
5821,5,5,5,5,5
5822,5,5,5,5,5
5823,3,3,3,1,1
5824,1,3,3,5,2
5825,3,3,3,1,1
5826,4,4,4,4,2
5827,5,5,5,5,5
5828,5,5,5,5,5
5829,3,5,5,5,1
5830,5,5,5,5,5
5831,5,5,5,5,5
5832,4,2,5,3,1
5833,5,5,5,4,5
5834,5,5,5,5,5
5835,5,3,5,1,1
5836,4,5,5,5,2
5837,3,5,5,5,2
5838,5,5,5,5,5
5839,5,5,3,5,1
5840,5,5,5,4,5
5841,5,5,5,5,5
5842,5,5,5,5,5
5843,5,4,4,3,1
5844,3,4,2,5,5
5845,1,3,3,1,1
5846,5,5,5,3,2
5847,5,5,5,5,5
5848,5,5,5,5,5
5849,5,5,5,2,5
5850,3,5,5,5,2
5851,5,5,5,5,5
5852,5,5,5,5,5
5853,4,4,4,5,5
5854,5,5,5,5,1
5855,4,4,3,5,2
5856,4,4,4,5,4
5857,5,5,5,5,5
5858,5,5,5,5,5
5859,5,5,5,3,1
5860,5,5,5,5,5
5861,5,5,5,5,5
5862,4,4,3,5,2
5863,5,5,5,5,5
5864,5,5,5,5,5
5865,5,5,5,5,5
5866,5,5,5,5,5
5867,5,5,5,5,5
5868,5,5,5,5,5
5869,5,5,5,5,5
5870,5,5,5,5,5
5871,5,5,5,5,2
5872,4,4,4,3,2
5873,5,5,5,5,5
5874,1,3,3,3,1
5875,3,3,3,2,3
5876,5,5,5,5,5
5877,5,5,5,5,5
5878,5,5,5,5,5
5879,4,4,4,5,5
5880,4,4,4,5,4
5881,5,5,5,5,5
5882,4,4,4,1,1
5883,5,5,5,5,4
5884,5,4,4,5,2
5885,5,5,5,5,5
5886,5,5,5,5,5
5887,5,5,5,5,5
5888,5,5,5,5,5
5889,5,5,5,5,5
5890,5,5,5,4,5
5891,5,5,5,5,5
5892,5,5,5,5,5
5893,5,5,5,5,5
5894,5,5,5,5,5
5895,5,5,5,5,5
5896,2,2,2,5,5
5897,5,5,5,2,5
5898,4,4,5,5,1
5899,5,5,5,5,5
5900,5,5,5,5,5
5901,5,5,5,5,5
5902,5,2,5,5,5
5903,5,5,5,5,5
5904,5,5,5,5,5
5905,4,4,4,5,5
5906,3,3,3,5,5
5907,3,3,3,5,4
5908,5,5,5,5,5
5909,5,5,5,5,5
5910,1,1,1,1,1
5911,5,5,5,5,5
5912,4,1,1,5,1
5913,5,5,5,5,1
5914,5,5,5,5,5
5915,5,5,5,5,5
5916,4,4,5,5,2
5917,5,5,5,5,3
5918,5,5,5,5,5
5919,5,5,5,5,5
5920,5,5,5,5,5
5921,3,3,3,5,5
5922,4,4,4,5,5
5923,5,5,5,4,2
5924,4,5,5,5,5
5925,5,5,5,5,5
5926,5,5,5,5,5
5927,5,5,5,5,5
5928,5,5,5,5,5
5929,4,4,4,5,5
5930,5,5,5,5,5
5931,5,5,5,5,5
5932,5,5,5,5,5
5933,3,3,3,5,4
5934,5,5,5,5,4
5935,3,5,5,5,1
5936,5,5,5,5,2
5937,5,5,5,5,4
5938,5,5,5,5,5
5939,5,5,5,5,5
5940,5,5,5,5,5
5941,2,3,3,1,1
5942,3,3,3,1,2
5943,5,5,5,5,5
5944,5,5,5,5,5
5945,5,5,5,4,5
5946,5,5,5,5,5
5947,5,5,5,5,5
5948,5,5,5,5,5
5949,4,4,5,5,1
5950,5,5,5,5,5
5951,5,5,5,5,5
5952,3,2,3,1,1
5953,5,5,5,5,5
5954,5,5,5,5,5
5955,5,5,5,5,5
5956,5,5,5,5,5
5957,5,5,5,5,5
5958,5,5,5,5,5
5959,5,5,5,5,5
5960,4,4,3,5,4
5961,5,3,3,3,1
5962,3,3,5,5,5
5963,2,2,2,5,5
5964,5,5,5,5,5
5965,5,5,5,5,4
5966,5,5,5,5,5
5967,3,1,5,5,1
5968,4,5,5,5,5
5969,3,3,3,1,1
5970,3,5,1,3,1
5971,4,4,4,5,5
5972,3,5,5,5,5
5973,5,5,5,5,5
5974,5,5,5,5,5
5975,5,3,3,1,2
5976,4,4,5,4,1
5977,4,4,4,5,5
5978,4,4,4,5,2
5979,3,3,3,5,5
5980,4,5,3,5,5
5981,5,5,5,5,4
5982,3,3,1,1,1
5983,5,5,5,5,2
5984,5,5,5,5,5
5985,5,5,5,5,5
5986,5,5,3,1,1
5987,4,4,4,5,4
5988,1,5,3,1,1
5989,5,5,5,5,5
5990,4,5,5,5,2
5991,3,5,3,5,1
5992,5,5,5,5,5
5993,5,5,5,5,5
5994,5,5,3,5,3
5995,5,5,5,1,1
5996,5,5,5,5,5
5997,5,5,5,5,5
5998,2,5,5,5,1
5999,5,5,5,5,1
6000,3,5,5,5,5
6001,5,5,5,5,5
6002,5,5,5,5,5
6003,5,5,5,1,5
6004,5,5,5,5,5
6005,5,5,5,5,5
6006,5,5,5,5,5
6007,5,5,5,5,5
6008,4,4,4,5,4
6009,4,4,4,5,5
6010,5,3,3,5,2
6011,5,5,5,5,5
6012,3,3,3,5,5
6013,4,4,4,3,1
6014,5,5,5,5,5
6015,5,5,5,5,5
6016,5,5,5,5,5
6017,5,5,5,5,5
6018,4,4,4,5,5
6019,4,4,4,5,5
6020,5,5,5,5,5
6021,3,5,5,5,1
6022,5,5,5,5,5
6023,5,3,5,5,5
6024,5,5,5,5,5
6025,4,4,4,1,4
6026,5,5,5,5,1
6027,1,1,1,5,5
6028,5,5,5,5,5
6029,5,5,5,5,5
6030,5,5,5,5,5
6031,5,5,5,5,5
6032,5,5,5,5,1
6033,4,4,4,4,5
6034,5,5,5,5,5
6035,5,5,5,5,5
6036,5,5,5,5,5
6037,1,3,5,5,2
6038,3,3,3,5,5
6039,5,5,5,5,5
6040,4,4,4,5,2
6041,5,5,5,5,5
6042,5,5,5,5,5
6043,5,5,5,5,5
6044,5,5,5,5,5
6045,5,5,4,5,5
6046,5,5,5,5,5
6047,5,5,5,5,4
6048,3,1,4,1,1
6049,5,5,5,5,5
6050,5,5,5,5,4
6051,5,5,5,5,5
6052,5,5,5,5,5
6053,5,5,5,5,5
6054,5,5,5,5,5
6055,5,5,5,5,5
6056,1,3,2,3,1
6057,5,5,5,5,4
6058,5,5,5,5,3
6059,5,3,3,5,1
6060,5,5,5,5,5
6061,5,5,5,5,5
6062,5,5,5,5,2
6063,5,5,5,5,4
6064,5,5,5,5,5
6065,5,5,5,3,2
6066,5,5,5,5,3
6067,5,5,5,5,5
6068,5,5,5,5,5
6069,5,5,5,5,5
6070,5,5,5,5,5
6071,5,5,5,5,5
6072,5,5,5,5,5
6073,5,5,5,5,5
6074,5,1,1,1,1
6075,5,5,5,5,5
6076,2,4,2,5,1
6077,5,5,5,1,2
6078,5,5,5,5,5
6079,5,5,3,5,1
6080,5,5,5,5,5
6081,5,5,5,5,5
6082,5,5,5,5,5
6083,5,5,5,5,1
6084,5,5,5,5,5
6085,5,5,5,5,2
6086,4,4,4,5,4
6087,5,5,5,5,5
6088,5,5,5,5,5
6089,3,2,5,5,1
6090,5,5,5,5,5
6091,5,5,5,5,5
6092,5,5,5,5,5
6093,5,5,5,5,5
6094,5,5,5,5,5
6095,3,3,5,5,1
6096,1,3,5,1,1
6097,1,4,5,1,1
6098,4,5,5,5,2
6099,1,3,3,1,1
6100,5,5,5,5,5
6101,5,5,5,5,5
6102,3,3,3,5,5
6103,5,5,5,5,2
6104,5,5,1,5,1
6105,4,4,4,5,5
6106,5,5,5,5,5
6107,5,5,5,3,5
6108,5,5,5,5,5
6109,5,5,5,5,5
6110,5,5,5,5,5
6111,1,1,1,5,3
6112,5,5,5,5,5
6113,2,2,2,1,2
6114,4,5,5,5,1
6115,5,5,4,5,1
6116,3,5,2,1,1
6117,5,5,5,5,5
6118,4,5,5,5,3
6119,4,4,4,5,5
6120,5,5,5,5,5
6121,5,5,5,5,5
6122,5,5,5,5,5
6123,5,5,5,5,4
6124,3,5,3,3,1
6125,4,4,4,5,4
6126,5,5,5,5,5
6127,5,5,5,5,5
6128,5,5,5,5,2
6129,2,5,5,5,5
6130,5,5,5,1,3
6131,5,5,5,5,5
6132,5,5,5,5,5
6133,5,5,5,5,5
6134,3,3,5,1,1
6135,5,5,5,5,5
6136,5,5,5,5,5
6137,2,5,4,3,1
6138,5,5,5,5,5
6139,5,5,5,5,5
6140,4,4,4,5,5
6141,5,5,5,5,5
6142,5,5,5,1,5
6143,4,4,4,5,5
6144,5,5,5,5,5
6145,5,5,5,5,5
6146,2,5,3,1,1
6147,3,3,3,5,2
6148,5,5,5,5,5
6149,5,5,5,5,5
6150,3,3,3,5,5
6151,5,5,5,5,5
6152,5,5,5,5,5
6153,5,5,5,1,5
6154,5,5,5,5,4
6155,5,5,5,5,5
6156,5,5,5,5,4
6157,5,4,4,5,2
6158,4,4,5,5,2
6159,5,5,5,5,5
6160,3,5,4,1,1
6161,5,5,5,5,5
6162,5,5,4,5,1
6163,4,4,4,5,2
6164,5,5,5,5,1
6165,3,5,5,5,5
6166,5,5,5,5,4
6167,3,3,3,5,4
6168,5,5,5,5,5
6169,3,5,5,5,4
6170,5,5,5,5,5
6171,5,5,4,1,2
6172,5,5,5,5,5
6173,5,5,5,1,5
6174,5,5,5,5,5
6175,4,4,5,5,4
6176,5,5,5,4,3
6177,5,5,5,5,4
6178,5,5,5,5,5
6179,4,4,4,5,4
6180,5,5,5,5,5
6181,5,5,5,5,4
6182,5,5,5,5,5
6183,5,5,5,5,2
6184,3,3,3,5,1
6185,5,5,5,5,5
6186,5,5,4,4,5
6187,3,3,3,5,5
6188,3,3,3,5,3
6189,5,5,3,5,5
6190,2,1,1,3,1
6191,5,5,5,5,5
6192,5,5,5,5,5
6193,5,5,5,5,4
6194,5,5,5,5,5
6195,5,5,5,5,5
6196,5,5,5,5,2
6197,5,5,5,5,4
6198,4,4,4,5,2
6199,5,5,5,5,5
6200,5,5,5,5,5
6201,4,4,4,5,2
6202,4,5,5,5,5
6203,5,5,5,5,4
6204,5,5,5,5,5
6205,2,2,2,5,5
6206,5,5,5,5,3
6207,5,5,5,5,5
6208,4,5,5,5,3
6209,5,5,5,5,5
6210,2,1,5,3,1
6211,3,3,3,5,5
6212,4,5,5,5,5
6213,5,5,5,5,5
6214,5,5,5,5,5
6215,5,5,5,5,5
6216,1,1,3,5,3
6217,5,5,5,5,5
6218,5,5,5,5,5
6219,2,4,5,3,1
6220,5,5,5,5,5
6221,3,5,5,5,1
6222,5,5,5,5,5
6223,4,5,5,5,5
6224,5,5,5,5,5
6225,5,5,5,5,5
6226,5,2,5,5,1
6227,5,5,5,5,5
6228,1,3,5,3,1
6229,5,5,5,5,1
6230,5,5,5,5,5
6231,5,5,5,5,5
6232,5,5,5,5,5
6233,5,5,5,5,5
6234,5,5,3,5,5
6235,5,5,5,5,5
6236,5,5,5,5,5
6237,5,5,5,5,5
6238,5,5,5,5,2
6239,2,5,5,5,1
6240,2,4,3,3,1
6241,5,5,5,5,1
6242,5,5,5,5,4
6243,5,5,5,5,5
6244,5,5,5,5,5
6245,3,3,3,5,5
6246,5,5,5,5,1
6247,5,5,5,5,5
6248,5,5,5,5,5
6249,4,4,4,4,2
6250,5,5,4,5,5
6251,5,5,5,5,5
6252,1,3,5,3,1
6253,5,5,5,5,5
6254,5,5,5,5,5
6255,5,5,5,5,5
6256,1,3,3,5,1
6257,5,5,5,5,5
6258,4,5,2,5,2
6259,3,3,3,5,5
6260,5,5,5,5,5
6261,3,5,5,5,5
6262,5,5,5,5,5
6263,4,4,4,4,2
6264,4,4,4,5,5
6265,5,5,5,5,5
6266,5,5,5,5,5
6267,5,5,5,5,5
6268,3,5,3,5,2
6269,5,5,5,5,5
6270,5,5,5,5,5
6271,3,3,5,5,1
6272,2,2,2,5,5
6273,3,3,3,5,5
6274,5,5,5,5,2
6275,5,5,5,5,5
6276,4,4,4,5,2
6277,5,5,5,5,5
6278,5,5,5,5,5
6279,5,5,5,5,5
6280,5,5,5,1,5
6281,5,5,5,5,5
6282,1,5,2,1,1
6283,5,5,5,5,5
6284,5,5,5,5,4
6285,5,5,5,5,5
6286,4,4,4,5,5
6287,5,5,5,5,5
6288,5,5,5,5,1
6289,3,5,5,3,3
6290,5,5,5,5,5
6291,4,4,4,5,5
6292,5,5,5,5,5
6293,4,4,4,5,4
6294,2,2,2,3,3
6295,5,5,5,5,5
6296,5,5,5,5,5
6297,5,5,5,5,5
6298,5,5,5,5,5
6299,3,1,1,5,1
6300,5,5,5,5,5
6301,5,5,5,5,5
6302,5,5,5,5,1
6303,5,5,5,5,5
6304,5,5,5,5,5
6305,2,5,4,5,5
6306,5,5,5,5,5
6307,5,5,5,5,5
6308,5,5,5,5,5
6309,5,5,5,5,5
6310,5,5,5,5,5
6311,5,5,5,5,5
6312,5,5,5,5,4
6313,5,5,5,5,5
6314,5,5,5,5,1
6315,5,5,5,5,5
6316,5,5,5,5,4
6317,5,5,5,5,5
6318,3,3,3,5,5
6319,5,5,5,5,5
6320,5,5,5,5,2
6321,5,5,5,5,5
6322,2,4,4,5,2
6323,5,5,5,5,5
6324,5,5,5,5,5
6325,5,5,5,5,5
6326,5,5,5,5,4
6327,5,5,5,5,5
6328,3,3,3,5,5
6329,5,5,5,5,5
6330,5,5,5,5,5
6331,5,5,5,5,5
6332,5,5,5,5,5
6333,5,5,5,5,5
6334,5,5,5,5,5
6335,5,5,5,5,5
6336,4,4,4,5,1
6337,5,5,5,5,5
6338,5,5,5,5,5
6339,4,4,4,5,5
6340,5,5,5,5,5
6341,2,4,4,1,1
6342,5,5,5,5,5
6343,3,3,5,5,2
6344,4,4,4,5,5
6345,5,3,5,3,1
6346,4,4,4,5,5
6347,5,5,5,5,5
6348,5,5,5,5,5
6349,3,5,3,5,5
6350,5,5,5,1,3
6351,5,4,5,1,1
6352,5,5,5,1,5
6353,5,5,5,5,5
6354,5,5,5,5,5
6355,5,5,5,1,1
6356,3,3,3,3,4
6357,4,4,4,5,5
6358,4,4,4,5,4
6359,5,5,5,5,5
6360,5,5,5,5,5
6361,5,5,5,5,5
6362,5,5,5,5,5
6363,5,5,5,5,5
6364,2,2,4,5,2
6365,3,2,2,5,1
6366,5,5,5,5,5
