source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
cots blankets pillows,"ranjang bayi, selimut, dan bantal",10,392.887,39.2887,39.8515,13,1.3,1.5,6,0.6,0.0,3,21,10,10,2,3.5,26.2,1,4,52,3.32192809489,1,36.112,36.112,36.112,2,2.0,2.0,0,0.0,0.0,5,33,1,0,28,0.467532467532,3.0,5.0
news flood,berita tentang bencana banjir,13,360.237,27.7105384615,12.375,20,1.53846153846,2.0,5,0.384615384615,0.0,2,10,13,6,0,2.30769230769,15.5384615385,5,2,13,2.40666631674,1,50.763,50.763,50.763,2,2.0,2.0,0,0.0,0.0,4,29,1,0,26,0.356704980843,1.0,3.0
unknown number,jumlah yang tidak diketahui,20,239.707,11.98535,10.502,38,1.9,2.0,1,0.05,0.0,2,14,20,8,0,3.35,21.35,6,3,17,2.62821294584,1,10.249,10.249,10.249,2,2.0,2.0,0,0.0,0.0,4,27,1,0,23,0.447442680776,3.0,5.0
early recovery monitoring,pengawasan pemulihan dini,16,461.816,28.8635,24.448,29,1.8125,2.0,1,0.0625,0.0,3,25,16,8,2,3.0,24.8125,7,3,25,2.5217822216,1,7.796,7.796,7.796,1,1.0,1.0,0,0.0,0.0,3,25,1,0,22,0.5,3.0,5.0
explosion voted,ledakan terpilih,9,273.945,30.4383333333,28.842,9,1.0,1.0,7,0.777777777778,1.0,2,15,9,6,2,2.11111111111,16.7777777778,3,2,15,2.41938194565,2,70.187,35.0935,35.0935,2,1.0,1.0,1,0.5,0.5,2,16,2,0,15,0.491865079365,1.0,3.0
climate change adaptation,adaptasi dari adanya perubahan iklim,15,219.827,14.6551333333,10.201,29,1.93333333333,2.0,0,0.0,0.0,3,25,15,5,2,3.26666666667,26.4666666667,11,3,24,1.36997407527,1,9.631,9.631,9.631,2,2.0,2.0,0,0.0,0.0,5,36,1,0,28,0.561111111111,3.0,5.0
local peoples' approach to disaster risk management,pendekatan masyarakat lokal untuk manajemen risiko bencana,11,361.496,32.8632727273,24.88,20,1.81818181818,2.0,2,0.181818181818,0.0,7,51,11,9,5,6.81818181818,58.2727272727,3,7,61,3.02716911844,1,20.918,20.918,20.918,2,2.0,2.0,0,0.0,0.0,7,58,1,0,45,0.64366293271,3.0,5.0
clearance of mines,pembersihan pertambangan,21,508.655,24.2216666667,20.132,34,1.61904761905,2.0,6,0.285714285714,0.0,3,18,21,12,1,2.19047619048,19.0476190476,8,2,19,3.05898408945,1,7.437,7.437,7.437,2,2.0,2.0,0,0.0,0.0,2,24,1,0,19,0.583333333333,1.0,5.0
compensatory disaster risk management,manajemen resiko bencana imbangan,15,700.313,46.6875333333,48.147,23,1.53333333333,2.0,5,0.333333333333,0.0,4,37,15,13,3,4.13333333333,35.4,2,4,37,3.64022392894,1,100.798,100.798,100.798,1,1.0,1.0,0,0.0,0.0,4,33,1,0,30,0.587087087087,1.0,2.0
cyclical downturns affecting,pengaruh siklus kemerosotan,7,254.442,36.3488571429,27.586,8,1.14285714286,1.0,6,0.857142857143,1.0,3,28,7,7,3,3.57142857143,32.0,1,3,31,2.80735492206,1,27.586,27.586,27.586,2,2.0,2.0,0,0.0,0.0,3,27,1,0,24,0.529982363316,1.0,3.0
nutrition-monitoring equipment,peralatan pengawasan nutrisi,15,400.473,26.6982,20.75,21,1.4,1.0,5,0.333333333333,0.0,2,30,15,12,2,3.06666666667,27.4,3,3,28,3.45656476213,1,14.643,14.643,14.643,1,1.0,1.0,1,1.0,1.0,3,28,1,0,26,0.512698412698,3.0,5.0
nutritional surveillance methods,metode pemantauan nutrisi,15,292.537,19.5024666667,16.414,26,1.73333333333,2.0,0,0.0,0.0,3,32,15,6,3,3.06666666667,23.9333333333,6,3,25,2.09892956369,1,20.297,20.297,20.297,2,2.0,2.0,0,0.0,0.0,3,25,1,0,25,0.612685185185,3.0,5.0
local governance actors,pelaku tata kelola lokal,13,305.197,23.4766923077,19.815,23,1.76923076923,2.0,0,0.0,0.0,3,23,13,13,3,3.15384615385,24.9230769231,1,3,22,3.70043971814,1,15.658,15.658,15.658,2,2.0,2.0,0,0.0,0.0,4,24,1,0,21,0.562801932367,3.0,3.0
rumors,isu,10,111.431,11.1431,8.326,16,1.6,2.0,2,0.2,0.0,1,6,10,6,1,1.0,5.9,4,1,5,2.32192809489,1,30.233,30.233,30.233,2,2.0,2.0,0,0.0,0.0,1,3,1,0,6,0.5,3.0,5.0
forestry,perhutanan,20,245.342,12.2671,10.6385,39,1.95,2.0,0,0.0,0.0,1,8,20,4,0,1.05,9.1,17,1,9,0.847584679825,1,9.925,9.925,9.925,2,2.0,2.0,0,0.0,0.0,1,10,1,0,8,0.447222222222,3.0,3.0
innovative local solutions,solusi daerah yang inovatif,14,298.776,21.3411428571,17.0755,25,1.78571428571,2.0,0,0.0,0.0,3,26,14,6,3,3.57142857143,23.8571428571,6,4,26,2.21702188588,1,5.949,5.949,5.949,2,2.0,2.0,0,0.0,0.0,4,27,1,0,23,0.506647673314,3.0,5.0
heart praying,doa dalam hati,17,212.041,12.473,11.317,28,1.64705882353,2.0,2,0.117647058824,0.0,2,13,17,8,1,2.76470588235,15.8235294118,8,3,17,2.39599887053,1,15.279,15.279,15.279,2,2.0,2.0,0,0.0,0.0,3,14,1,0,13,0.531135531136,1.0,3.0
flexible governance,tata kelola yang fleksibel,18,470.648,26.1471111111,19.467,29,1.61111111111,2.0,6,0.333333333333,0.0,2,19,18,10,2,2.88888888889,25.4444444444,7,3,27,2.8140154483,1,11.737,11.737,11.737,2,2.0,2.0,0,0.0,0.0,4,26,1,0,22,0.470310391363,3.0,5.0
people killed,orang orang dibunuh,19,301.091,15.8468947368,11.282,32,1.68421052632,2.0,3,0.157894736842,0.0,2,13,19,12,0,2.47368421053,17.7894736842,3,2,14,3.43162356585,1,4.617,4.617,4.617,1,1.0,1.0,0,0.0,0.0,3,19,1,0,16,0.422739541161,3.0,5.0
cautious,bentuk peringatan dan kehati-hatian,23,384.887,16.7342173913,14.148,42,1.82608695652,2.0,0,0.0,0.0,1,8,23,8,1,1.21739130435,9.52173913043,13,1,7,2.13831831093,1,27.903,27.903,27.903,2,2.0,2.0,0,0.0,0.0,4,35,1,0,32,0.454761904762,,2.0
regularly,secara reguler,19,419.861,22.0979473684,12.924,31,1.63157894737,2.0,3,0.157894736842,0.0,1,9,19,7,1,1.89473684211,13.0526315789,9,2,14,2.22006830223,2,23.869,11.9345,11.9345,3,1.5,1.5,1,0.5,0.5,2,14,2,0,10,0.570899470899,3.0,5.0
nutrition-based distributions,distribusi yang berdasarkan nutrisi,16,323.067,20.1916875,15.8755,25,1.5625,2.0,4,0.25,0.0,2,29,16,10,2,3.0,26.5,4,3,30,3.125,1,16.108,16.108,16.108,2,2.0,2.0,0,0.0,0.0,4,35,1,0,26,0.686313985864,3.0,5.0
humanitarian community,komunitas humanis,23,365.871,15.9074347826,11.496,43,1.86956521739,2.0,2,0.0869565217391,0.0,2,22,23,4,2,2.0,20.652173913,20,2,21,0.983355754982,1,13.808,13.808,13.808,2,2.0,2.0,0,0.0,0.0,2,17,1,0,13,0.631358837241,3.0,5.0
basic infrastructure,prasarana standar,16,228.568,14.2855,8.5025,27,1.6875,2.0,1,0.0625,0.0,2,20,16,3,2,2.0,18.375,13,2,19,0.86839272901,1,8.655,8.655,8.655,0,0.0,0.0,1,1.0,1.0,2,17,1,0,15,0.562745098039,3.0,5.0
search and recue (sar),pencarian dan aksi penyelamatan terhadap korban suatu bencana,16,524.455,32.7784375,26.41,28,1.75,2.0,1,0.0625,0.0,4,22,16,10,1,3.5625,26.9375,6,3,26,2.90563906223,1,42.245,42.245,42.245,2,2.0,2.0,0,0.0,0.0,8,61,1,0,49,0.538189269747,3.0,5.0
national circumstances,kondisi dalam negeri,14,385.686,27.549,20.3855,27,1.92857142857,2.0,1,0.0714285714286,0.0,2,22,14,6,2,2.07142857143,16.3571428571,6,2,16,2.21702188588,1,24.226,24.226,24.226,2,2.0,2.0,0,0.0,0.0,3,20,1,0,19,0.593123543124,3.0,5.0
major storms,badai dahsyat,14,140.76,10.0542857143,8.3515,25,1.78571428571,2.0,1,0.0714285714286,0.0,2,12,14,3,0,2.0,11.1428571429,9,2,11,1.19811742113,1,8.698,8.698,8.698,2,2.0,2.0,0,0.0,0.0,2,13,1,0,11,0.547008547009,3.0,5.0
strong earthquakes,gempa yang dahsyat,19,201.421,10.6011052632,8.162,34,1.78947368421,2.0,2,0.105263157895,0.0,2,18,19,10,1,3.0,15.7894736842,5,3,15,3.07084709362,1,4.815,4.815,4.815,2,2.0,2.0,0,0.0,0.0,3,18,1,0,16,0.555555555556,3.0,5.0
explosion injured,cedera ledakan,10,204.124,20.4124,14.948,17,1.7,2.0,1,0.1,0.0,2,17,10,8,2,2.8,19.3,2,3,22,2.92192809489,1,11.241,11.241,11.241,2,2.0,2.0,0,0.0,0.0,2,14,1,0,16,0.482726423903,1.0,3.0
coast hurricane,badai tepi pantai,15,237.497,15.8331333333,14.068,28,1.86666666667,2.0,2,0.133333333333,0.0,2,15,15,8,1,2.46666666667,14.1333333333,3,2,11,2.82257976184,1,12.586,12.586,12.586,2,2.0,2.0,0,0.0,0.0,3,17,1,0,14,0.530905695612,1.0,4.0
humanitarian operations,operasi kanusiaan,22,333.969,15.1804090909,8.963,37,1.68181818182,2.0,5,0.227272727273,0.0,2,23,22,7,2,2.04545454545,19.4090909091,14,2,19,1.82043814541,1,15.908,15.908,15.908,1,1.0,1.0,1,1.0,1.0,2,17,1,0,18,0.631429383348,3.0,2.0
exercised,terpekerjakan,20,472.792,23.6396,9.98,29,1.45,2.0,6,0.3,0.0,1,9,20,14,1,1.0,8.6,3,1,7,3.68418371978,1,5.229,5.229,5.229,0,0.0,0.0,1,1.0,1.0,1,13,1,0,10,0.500712250712,3.0,1.0
medical office,obat kantor,28,423.381,15.12075,10.1805,49,1.75,2.0,2,0.0714285714286,0.0,2,14,28,10,1,2.0,14.2857142857,14,2,12,2.34975692516,1,20.368,20.368,20.368,0,0.0,0.0,1,1.0,1.0,2,11,1,0,12,0.495670995671,3.0,1.0
heart prayers,doa didalam hati,16,357.587,22.3491875,21.96,25,1.5625,2.0,5,0.3125,0.0,2,13,16,9,0,2.875,14.625,3,3,17,2.98345859334,1,50.385,50.385,50.385,2,2.0,2.0,0,0.0,0.0,3,16,1,0,14,0.472756410256,1.0,3.0
damage to energy generation facilities,kerusakan pada pembangkit energi,14,758.793,54.1995,44.073,27,1.92857142857,2.0,1,0.0714285714286,0.0,5,38,14,7,3,4.57142857143,39.5,5,4,37,2.40666631674,1,59.827,59.827,59.827,1,1.0,1.0,1,1.0,1.0,4,32,1,0,33,0.6297435164,3.0,4.0
switching facilities,mengganti fasilitas,17,471.068,27.7098823529,16.402,29,1.70588235294,2.0,2,0.117647058824,0.0,2,20,17,15,2,2.0,18.5294117647,2,2,17,3.8521687236,1,12.783,12.783,12.783,1,1.0,1.0,0,0.0,0.0,2,19,1,0,12,0.632748538012,1.0,3.0
child labor,kelahiran,17,275.155,16.1855882353,10.3,31,1.82352941176,2.0,2,0.117647058824,0.0,2,11,17,8,1,2.41176470588,14.5294117647,4,3,17,2.67569813537,1,10.423,10.423,10.423,2,2.0,2.0,0,0.0,0.0,1,9,1,0,10,0.5367003367,3.0,1.0
cultural assets,aset-aset budaya,16,185.965,11.6228125,8.0085,28,1.75,2.0,0,0.0,0.0,2,15,16,4,2,2.0,11.6875,13,2,11,0.99339272901,1,9.277,9.277,9.277,1,1.0,1.0,0,0.0,0.0,2,16,1,0,14,0.552777777778,3.0,5.0
volunteerism,aksi sukarela,13,271.175,20.8596153846,14.63,24,1.84615384615,2.0,1,0.0769230769231,0.0,1,12,13,7,1,1.23076923077,12.6923076923,6,1,12,2.35353394858,1,12.612,12.612,12.612,2,2.0,2.0,0,0.0,0.0,2,13,1,0,12,0.463675213675,3.0,5.0
national mid-term development plan,rencana pembangunan jangka menengah nasional rpjmn,17,504.2,29.6588235294,21.537,31,1.82352941176,2.0,1,0.0588235294118,0.0,4,34,17,9,2,5.17647058824,45.2941176471,8,5,44,2.725480557,1,21.484,21.484,21.484,2,2.0,2.0,0,0.0,0.0,6,50,1,0,39,0.559322638146,3.0,5.0
floods force,pasukan banjir,14,243.338,17.3812857143,13.393,24,1.71428571429,2.0,2,0.142857142857,0.0,2,12,14,7,0,2.0,14.5,6,2,15,2.60623892865,1,11.293,11.293,11.293,0,0.0,0.0,1,1.0,1.0,2,14,1,0,13,0.488095238095,1.0,1.0
restored,dikembalikan,12,160.821,13.40175,6.3475,21,1.75,2.0,2,0.166666666667,0.0,1,8,12,8,1,1.08333333333,9.16666666667,3,1,5,2.85538854221,2,11.458,5.729,5.729,3,1.5,1.5,1,0.5,0.5,1,12,2,0,11,0.402777777778,3.0,5.0
compensatory disaster risk management,manajemen risiko imbangan bencana,15,700.313,46.6875333333,48.147,23,1.53333333333,2.0,5,0.333333333333,0.0,4,37,15,13,3,4.13333333333,35.4,2,4,37,3.64022392894,1,55.235,55.235,55.235,2,2.0,2.0,0,0.0,0.0,4,33,1,0,28,0.602238602239,1.0,2.0
coastal water-related hazard,bahaya terkait wilayah pesisir,13,514.451,39.5731538462,28.561,22,1.69230769231,2.0,2,0.153846153846,0.0,3,28,13,9,2,4.53846153846,30.7692307692,3,4,25,3.02698683336,1,67.129,67.129,67.129,2,2.0,2.0,0,0.0,0.0,4,30,1,0,25,0.587348272642,3.0,4.0
stiffen walls,dinding yang mengeras,7,155.253,22.179,24.044,12,1.71428571429,2.0,2,0.285714285714,0.0,2,13,7,5,1,2.57142857143,17.1428571429,3,3,17,2.12808527889,1,7.907,7.907,7.907,2,2.0,2.0,0,0.0,0.0,3,21,1,0,17,0.471306471306,3.0,5.0
relief efforts,usaha pembantuan,17,255.873,15.0513529412,9.259,31,1.82352941176,2.0,2,0.117647058824,0.0,2,14,17,8,2,2.05882352941,15.1764705882,6,2,13,2.49220310721,1,8.847,8.847,8.847,1,1.0,1.0,1,1.0,1.0,2,16,1,0,14,0.356150793651,3.0,5.0
GDP,gross domestic production,18,357.28,19.8488888889,14.0085,29,1.61111111111,2.0,3,0.166666666667,0.0,1,3,18,10,0,2.22222222222,14.4444444444,6,1,3,,1,15.612,15.612,15.612,2,2.0,2.0,0,0.0,0.0,3,25,1,0,22,0.582222222222,,5.0
vulnerability assessment,taksiran yang mudah diserang,16,467.684,29.23025,21.8895,27,1.6875,2.0,4,0.25,0.0,2,24,16,7,2,2.125,20.1875,10,2,20,1.9237949407,1,41.016,41.016,41.016,0,0.0,0.0,2,2.0,2.0,4,28,1,0,22,0.551587301587,3.0,1.0
indigenous peoples' approach to disaster risk management,pendekatan manajemen resiko untuk penduduk terpencil,11,503.221,45.7473636364,38.341,19,1.72727272727,2.0,1,0.0909090909091,0.0,7,56,11,9,5,7.18181818182,61.4545454545,3,7,60,3.02716911844,1,89.293,89.293,89.293,1,1.0,1.0,1,1.0,1.0,6,52,1,0,47,0.623168498168,2.0,3.0
strengthening,menguatkan,14,131.171,9.36935714286,7.953,23,1.64285714286,2.0,3,0.214285714286,0.0,1,13,14,6,1,1.07142857143,10.2857142857,5,1,9,2.14883485428,1,7.531,7.531,7.531,2,2.0,2.0,0,0.0,0.0,1,10,1,0,9,0.494871794872,3.0,5.0
recreational sports,arum jeram,20,358.844,17.9422,12.9605,33,1.65,2.0,5,0.25,0.0,2,19,20,7,1,2.15,17.7,12,2,17,1.93320621935,1,23.213,23.213,23.213,0,0.0,0.0,2,2.0,2.0,2,10,1,0,16,0.471929824561,1.0,1.0
total destruction,kerugian total,19,241.748,12.7235789474,10.72,32,1.68421052632,2.0,2,0.105263157895,0.0,2,17,19,11,2,2.0,16.3157894737,7,2,16,3.13935387217,1,12.169,12.169,12.169,2,2.0,2.0,0,0.0,0.0,2,14,1,0,15,0.482726423903,3.0,5.0
dead hundreds,ratusan korban,11,229.472,20.8610909091,15.664,21,1.90909090909,2.0,1,0.0909090909091,0.0,2,13,11,9,1,2.54545454545,18.1818181818,2,2,17,3.095795255,1,24.593,24.593,24.593,2,2.0,2.0,0,0.0,0.0,2,14,1,0,12,0.513919413919,1.0,3.0
appropriate technology,teknologi yang cocok,23,463.781,20.1643913043,12.237,42,1.82608695652,2.0,4,0.173913043478,0.0,2,22,23,9,2,2.86956521739,19.7826086957,8,3,21,2.74060156295,1,10.855,10.855,10.855,2,2.0,2.0,0,0.0,0.0,3,20,1,0,18,0.531818181818,3.0,5.0
explosive remnants of war (ERW),sisa-sisa bahan peledak dari peristiwa perang,7,245.902,35.1288571429,30.12,10,1.42857142857,2.0,4,0.571428571429,0.0,5,31,7,7,2,4.42857142857,32.1428571429,1,4,30,,1,58.849,58.849,58.849,2,2.0,2.0,0,0.0,0.0,6,45,1,0,34,0.571838197645,,5.0
donate cross,subsidi silang,14,245.355,17.5253571429,15.4435,20,1.42857142857,1.0,5,0.357142857143,0.0,2,12,14,11,1,2.21428571429,17.0714285714,3,2,13,3.32486295762,1,10.835,10.835,10.835,2,2.0,2.0,0,0.0,0.0,2,14,1,0,13,0.488095238095,1.0,3.0
non-sensitive disaster risk information,informasi mengenai resiko bencana yang tidak sensitif,13,309.097,23.7766923077,22.763,24,1.84615384615,2.0,1,0.0769230769231,0.0,4,39,13,9,3,5.69230769231,43.3846153846,5,6,44,2.80739045088,1,27.513,27.513,27.513,2,2.0,2.0,0,0.0,0.0,7,53,1,0,41,0.642721517341,1.0,1.0
increased risk of flooding,risiko peningkatan banjir,17,334.679,19.687,13.802,29,1.70588235294,2.0,2,0.117647058824,0.0,4,26,17,13,2,3.29411764706,26.7647058824,3,3,25,3.52806431158,1,6.439,6.439,6.439,0,0.0,0.0,1,1.0,1.0,3,25,1,0,23,0.519487179487,3.0,5.0
crisis unfolds,krisis muncul,22,627.176,28.508,22.4935,37,1.68181818182,2.0,4,0.181818181818,0.0,2,14,22,11,2,2.09090909091,15.7727272727,8,2,16,2.97057309581,1,9.143,9.143,9.143,1,1.0,1.0,1,1.0,1.0,2,13,1,0,6,0.778388278388,1.0,3.0
effecting,berpengaruh,21,369.554,17.5978095238,10.419,32,1.52380952381,2.0,7,0.333333333333,0.0,1,9,21,7,1,1.04761904762,11.2380952381,13,1,12,1.91109283536,1,8.756,8.756,8.756,1,1.0,1.0,1,1.0,1.0,1,11,1,0,9,0.602693602694,1.0,1.0
detection,dereksi,12,83.378,6.94816666667,5.7515,21,1.75,2.0,2,0.166666666667,0.0,1,9,12,4,1,1.0,7.5,9,1,7,1.20751874964,1,6.34,6.34,6.34,1,1.0,1.0,1,1.0,1.0,1,7,1,0,5,0.671957671958,3.0,5.0
mid-severity risk,resiko keparahan-menengah,15,456.037,30.4024666667,30.634,25,1.66666666667,2.0,2,0.133333333333,0.0,2,17,15,9,1,2.8,22.7333333333,5,2,15,2.81592206384,1,22.718,22.718,22.718,2,2.0,2.0,0,0.0,0.0,2,25,1,0,22,0.430196078431,3.0,5.0
conflict sensitive planning,perencanaan dengan kepekaan konflik,21,683.25,32.5357142857,27.291,36,1.71428571429,2.0,4,0.190476190476,0.0,3,27,21,16,3,3.66666666667,31.380952381,3,3,28,3.84423289876,1,23.928,23.928,23.928,2,2.0,2.0,0,0.0,0.0,4,35,1,0,27,0.50582010582,1.0,4.0
anemia,kurang sarah,19,191.876,10.0987368421,9.995,34,1.78947368421,2.0,1,0.0526315789474,0.0,1,6,19,5,1,1.57894736842,10.4736842105,9,1,6,1.90427882855,1,10.142,10.142,10.142,1,1.0,1.0,0,0.0,0.0,2,12,1,0,9,0.583333333333,3.0,3.0
business continuity plan,perencanaan kelanjutan bisnis,22,349.179,15.8717727273,13.855,40,1.81818181818,2.0,3,0.136363636364,0.0,3,24,22,11,1,3.04545454545,27.5909090909,7,3,28,2.86119255233,1,39.155,39.155,39.155,1,1.0,1.0,1,1.0,1.0,3,29,1,0,24,0.522030651341,3.0,5.0
categories,"kategori, grup, kelompok",17,138.94,8.17294117647,7.243,27,1.58823529412,2.0,1,0.0588235294118,0.0,1,10,17,7,1,1.23529411765,10.2941176471,11,1,8,2.05582790116,1,7.316,7.316,7.316,2,2.0,2.0,0,0.0,0.0,3,24,1,0,16,0.711111111111,3.0,5.0
sheltering,melindungi,16,244.369,15.2730625,13.2775,23,1.4375,2.0,5,0.3125,0.0,1,10,16,10,1,1.3125,11.375,7,1,10,2.7717822216,1,10.808,10.808,10.808,2,2.0,2.0,0,0.0,0.0,1,10,1,0,7,0.666666666667,2.0,5.0
dead explosion,tidak meledak,16,287.763,17.9851875,14.795,24,1.5,2.0,6,0.375,0.0,2,14,16,9,1,2.4375,19.0,7,2,17,2.6467822216,1,25.493,25.493,25.493,0,0.0,0.0,2,2.0,2.0,2,13,1,0,12,0.518925518926,1.0,1.0
explosive remnants of war (ERW),sisa sisa peperangan,7,245.902,35.1288571429,30.12,10,1.42857142857,2.0,4,0.571428571429,0.0,5,31,7,7,2,4.42857142857,32.1428571429,1,4,30,,1,23.421,23.421,23.421,2,2.0,2.0,0,0.0,0.0,3,20,1,0,25,0.53593879239,,1.0
volcano eruption,erupsi gunung api,20,324.69,16.2345,12.9055,34,1.7,2.0,2,0.1,0.0,2,16,20,10,2,2.85,19.45,7,3,21,2.83935387217,1,7.869,7.869,7.869,2,2.0,2.0,0,0.0,0.0,3,17,1,0,16,0.40931372549,3.0,5.0
sociocultural variability,diversitas sosiokultural,11,358.47,32.5881818182,18.716,16,1.45454545455,2.0,2,0.181818181818,0.0,2,25,11,10,2,2.72727272727,25.0909090909,2,3,28,3.27761343682,1,65.608,65.608,65.608,1,1.0,1.0,1,1.0,1.0,2,24,1,0,22,0.639248366013,3.0,4.0
tents hygiene kits,alat tenda higenis,12,470.78,39.2316666667,28.7045,17,1.41666666667,1.5,4,0.333333333333,0.0,3,18,12,7,1,3.41666666667,28.5,4,3,26,2.52205520887,1,7.119,7.119,7.119,2,2.0,2.0,0,0.0,0.0,3,18,1,0,13,0.712250712251,2.0,1.0
humanitarian volunteer,bantuan kemanusiaan,17,319.219,18.7775882353,15.396,32,1.88235294118,2.0,0,0.0,0.0,2,22,17,4,2,2.0,20.4705882353,10,2,19,1.45046746341,1,30.079,30.079,30.079,1,1.0,1.0,0,0.0,0.0,2,19,1,0,17,0.604527051895,,5.0
disaster risk reduction strategies and policies,strategi dan kebijakan pengurangan resiko bencana,15,576.169,38.4112666667,39.912,29,1.93333333333,2.0,1,0.0666666666667,0.0,6,47,15,7,4,6.2,49.7333333333,6,6,49,2.33957226199,1,43.215,43.215,43.215,2,2.0,2.0,0,0.0,0.0,6,49,1,0,39,0.642554096107,3.0,5.0
nutrition-monitoring equipment,peralatan monitoring gizi,15,400.473,26.6982,20.75,21,1.4,1.0,5,0.333333333333,0.0,2,30,15,12,2,3.06666666667,27.4,3,3,28,3.45656476213,1,42.225,42.225,42.225,1,1.0,1.0,1,1.0,1.0,3,25,1,0,17,0.599444444444,3.0,5.0
visiting flood,banjir yang datang,13,317.872,24.4516923077,11.857,19,1.46153846154,2.0,5,0.384615384615,0.0,2,14,13,6,1,2.15384615385,17.3076923077,6,2,18,2.19968779473,1,7.662,7.662,7.662,2,2.0,2.0,0,0.0,0.0,3,18,1,0,14,0.41164021164,1.0,3.0
appropriate responses,tanggapan tepat,18,408.648,22.7026666667,20.759,33,1.83333333333,2.0,2,0.111111111111,0.0,2,21,18,12,2,2.94444444444,19.2777777778,4,3,18,3.28103611255,1,16.933,16.933,16.933,2,2.0,2.0,0,0.0,0.0,2,15,1,0,16,0.471428571429,3.0,5.0
help affected,membantu korban,12,286.544,23.8786666667,16.3835,18,1.5,1.5,4,0.333333333333,0.0,2,13,12,11,1,2.75,21.0,2,4,28,3.41829583405,1,38.325,38.325,38.325,2,2.0,2.0,0,0.0,0.0,2,15,1,0,14,0.441452991453,1.0,5.0
freshwater,"air segar, air murni, air alami",18,238.318,13.2398888889,7.635,34,1.88888888889,2.0,1,0.0555555555556,0.0,1,10,18,5,1,2.27777777778,10.7777777778,8,2,9,1.92745122496,1,6.929,6.929,6.929,1,1.0,1.0,1,1.0,1.0,6,31,1,0,27,0.487096774194,1.0,3.0
water-washed fecal-oral diseases,penyakit akibat sanitasi,4,195.551,48.88775,44.4425,5,1.25,1.0,1,0.25,0.0,3,32,4,4,3,5.5,38.75,1,6,45,2.0,1,65.163,65.163,65.163,1,1.0,1.0,0,0.0,0.0,3,24,1,0,25,0.486111111111,1.0,3.0
active volcanoes,volkano aktif,14,139.021,9.93007142857,9.3385,26,1.85714285714,2.0,2,0.142857142857,0.0,2,16,14,6,2,2.92857142857,18.2857142857,9,3,19,1.76954599256,1,8.353,8.353,8.353,1,1.0,1.0,1,1.0,1.0,2,13,1,0,14,0.538461538462,3.0,5.0
building resilience to hazards,membangun ketahanan terhadap bencana,17,352.921,20.7600588235,19.89,29,1.70588235294,2.0,1,0.0588235294118,0.0,4,30,17,10,2,4.0,34.8823529412,8,4,35,2.67569813537,1,22.372,22.372,22.372,2,2.0,2.0,0,0.0,0.0,4,36,1,0,28,0.57037037037,3.0,5.0
exacerbated,mempertajam,15,335.605,22.3736666667,19.516,29,1.93333333333,2.0,1,0.0666666666667,0.0,1,11,15,4,1,1.0,10.2,9,1,10,1.55460976127,1,12.732,12.732,12.732,1,1.0,1.0,1,1.0,1.0,1,11,1,0,8,0.569696969697,3.0,4.0
resulting,berdampak,14,273.046,19.5032857143,17.6975,23,1.64285714286,2.0,4,0.285714285714,0.0,1,9,14,6,1,1.07142857143,10.9285714286,9,1,12,1.76954599256,1,15.332,15.332,15.332,2,2.0,2.0,0,0.0,0.0,1,9,1,0,8,0.314814814815,3.0,5.0
specialized care,perawatan spesial,15,366.593,24.4395333333,11.588,29,1.93333333333,2.0,0,0.0,0.0,2,16,15,6,1,2.06666666667,16.6,8,2,16,2.04022392894,1,13.328,13.328,13.328,2,2.0,2.0,0,0.0,0.0,2,17,1,0,15,0.521183473389,3.0,5.0
powerful storms,badai kuat,14,192.936,13.7811428571,8.652,26,1.85714285714,2.0,2,0.142857142857,0.0,2,15,14,8,0,2.64285714286,14.3571428571,5,3,15,2.69238060245,1,9.045,9.045,9.045,2,2.0,2.0,0,0.0,0.0,2,10,1,0,14,0.388888888889,3.0,5.0
functioning safe spaces,menggunakan lahan yang aman,16,455.045,28.4403125,26.919,30,1.875,2.0,3,0.1875,0.0,3,23,16,14,2,3.8125,25.6875,3,4,26,3.70281953111,1,22.411,22.411,22.411,2,2.0,2.0,0,0.0,0.0,4,27,1,0,22,0.463768115942,1.0,3.0
mine risk education,pendidikan risiko tambang,15,337.063,22.4708666667,17.045,25,1.66666666667,2.0,4,0.266666666667,0.0,3,19,15,13,1,3.26666666667,27.0666666667,2,3,25,3.64022392894,1,11.305,11.305,11.305,2,2.0,2.0,0,0.0,0.0,3,25,1,0,19,0.663157894737,1.0,2.0
