source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
deficiencies,kurang efisien,17,228.794,13.4584705882,10.168,33,1.94117647059,2.0,0,0.0,0.0,1,12,17,3,1,1.05882352941,10.2352941176,12,1,10,1.08631284074,1,8.478,8.478,8.478,2,2.0,2.0,0,0.0,0.0,2,14,1,0,11,0.551587301587,3.0,1.0
bombing victims,korban-korban pengeboman,16,179.148,11.19675,8.8105,28,1.75,2.0,0,0.0,0.0,2,15,16,5,2,2.0,16.375,10,2,17,1.6737949407,1,19.78,19.78,19.78,2,2.0,2.0,0,0.0,0.0,2,24,1,0,19,0.443253968254,3.0,5.0
passengers disembarked,para penumpang mendarat,16,340.77,21.298125,17.618,27,1.6875,2.0,2,0.125,0.0,2,22,16,6,2,2.125,17.6875,7,2,15,2.1467822216,1,27.447,27.447,27.447,2,2.0,2.0,0,0.0,0.0,3,23,1,0,17,0.577953447519,3.0,5.0
inquired,tanya,12,274.487,22.8739166667,15.895,20,1.66666666667,2.0,3,0.25,0.0,1,8,12,8,1,1.08333333333,9.83333333333,3,1,8,3.02698683336,1,9.145,9.145,9.145,0,0.0,0.0,2,2.0,2.0,1,5,1,0,8,0.441666666667,3.0,3.0
hotline help,bantuan saluran siaga,14,354.2,25.3,15.5755,25,1.78571428571,2.0,2,0.142857142857,0.0,2,12,14,11,1,2.71428571429,19.3571428571,4,2,15,3.23592635063,1,63.142,63.142,63.142,2,2.0,2.0,0,0.0,0.0,3,21,1,0,18,0.34126984127,3.0,5.0
emergency life skills,ketrampilan hidup darurat,16,424.604,26.53775,21.957,26,1.625,2.0,3,0.1875,0.0,3,21,16,12,1,3.1875,26.375,3,3,26,3.45281953111,1,25.831,25.831,25.831,1,1.0,1.0,0,0.0,0.0,3,25,1,0,21,0.448042328042,3.0,5.0
adaptation,menyesuaikan,18,227.062,12.6145555556,5.773,32,1.77777777778,2.0,0,0.0,0.0,1,10,18,4,1,1.11111111111,9.27777777778,14,1,8,1.09753783984,1,10.367,10.367,10.367,2,2.0,2.0,0,0.0,0.0,1,12,1,0,10,0.494444444444,3.0,5.0
humanitarian country teams (HCT),team kemanusiaan negara,10,338.664,33.8664,22.293,17,1.7,2.0,2,0.2,0.0,4,32,10,6,1,3.4,25.6,5,3,22,,1,72.273,72.273,72.273,2,2.0,2.0,0,0.0,0.0,3,23,1,0,27,0.586050724638,,5.0
explosion ripped,ledakan merobek,7,181.805,25.9721428571,12.763,13,1.85714285714,2.0,1,0.142857142857,0.0,2,16,7,6,1,2.42857142857,16.8571428571,2,3,20,2.52164063634,1,12.763,12.763,12.763,2,2.0,2.0,0,0.0,0.0,2,15,1,0,14,0.491865079365,1.0,3.0
human skills ability,kapabilitas manusia,10,262.9,26.29,13.339,15,1.5,2.0,2,0.2,0.0,3,20,10,6,2,2.6,23.4,3,2,17,2.37095059445,1,64.512,64.512,64.512,1,1.0,1.0,1,1.0,1.0,2,19,1,0,15,0.575438596491,3.0,5.0
lack of coordination,minim koordinasi,30,476.713,15.8904333333,12.003,55,1.83333333333,2.0,2,0.0666666666667,0.0,3,20,30,10,1,2.03333333333,18.6,11,2,17,2.55412150168,1,11.692,11.692,11.692,1,1.0,1.0,1,1.0,1.0,2,16,1,0,11,0.675,3.0,4.0
disaster information management,manajemen informasi gempa,18,250.81,13.9338888889,13.3165,31,1.72222222222,2.0,0,0.0,0.0,3,31,18,5,3,3.05555555556,27.4444444444,11,3,27,1.61138345672,1,21.346,21.346,21.346,1,1.0,1.0,0,0.0,0.0,3,25,1,0,17,0.680409626216,3.0,2.0
trans-boundary haze pollution,polusi kabut antar batas,10,451.668,45.1668,34.043,16,1.6,2.0,3,0.3,0.0,3,29,10,8,2,3.8,24.1,3,4,24,2.84643934467,1,26.593,26.593,26.593,2,2.0,2.0,0,0.0,0.0,4,24,1,0,25,0.509468022399,3.0,5.0
soil degradation,pengurangan tanah,18,372.412,20.6895555556,11.0465,31,1.72222222222,2.0,2,0.111111111111,0.0,2,16,18,6,1,2.16666666667,16.6666666667,11,2,15,1.79166748438,1,15.088,15.088,15.088,2,2.0,2.0,0,0.0,0.0,2,17,1,0,15,0.531862745098,3.0,4.0
infectiousness,infeksi,10,186.401,18.6401,15.3795,17,1.7,2.0,3,0.3,0.0,1,14,10,5,1,1.2,8.6,6,1,7,1.77095059445,1,5.723,5.723,5.723,2,2.0,2.0,0,0.0,0.0,1,7,1,0,9,0.706349206349,3.0,5.0
skills training,pelatihan kecakapan,27,424.296,15.7146666667,10.774,52,1.92592592593,2.0,0,0.0,0.0,2,15,27,9,1,2.0,20.0,9,2,22,2.67566655819,1,15.28,15.28,15.28,2,2.0,2.0,0,0.0,0.0,2,19,1,0,16,0.468838763576,3.0,5.0
immediate relief effort,usaha dalam penanganan segera,10,219.927,21.9927,19.589,18,1.8,2.0,0,0.0,0.0,3,23,10,8,3,2.9,21.2,3,3,20,2.84643934467,1,24.42,24.42,24.42,1,1.0,1.0,0,0.0,0.0,4,29,1,0,24,0.493203398301,3.0,5.0
storms,angin topan,21,256.611,12.2195714286,6.6,40,1.90476190476,2.0,0,0.0,0.0,1,6,21,3,0,1.04761904762,5.28571428571,19,1,5,0.548954434425,1,13.659,13.659,13.659,2,2.0,2.0,0,0.0,0.0,2,11,1,0,9,0.0,3.0,3.0
reduction in water,prngurangan air,15,244.653,16.3102,12.69,25,1.66666666667,2.0,1,0.0666666666667,0.0,3,18,15,7,1,2.2,15.8666666667,7,2,15,2.33012496531,1,6.325,6.325,6.325,1,1.0,1.0,1,1.0,1.0,2,15,1,0,12,0.534259259259,3.0,5.0
lack of immunity,kekurangan sistem imun,18,336.901,18.7167222222,15.249,31,1.72222222222,2.0,2,0.111111111111,0.0,3,16,18,10,1,2.11111111111,17.8888888889,5,2,19,2.96938941953,1,7.146,7.146,7.146,2,2.0,2.0,0,0.0,0.0,3,22,1,0,19,0.577651515152,3.0,5.0
governmental organizations,lsm,22,399.383,18.1537727273,12.6125,37,1.68181818182,2.0,3,0.136363636364,0.0,2,26,22,7,2,2.0,22.4090909091,10,2,23,2.0562150094,1,39.597,39.597,39.597,0,0.0,0.0,1,1.0,1.0,1,3,1,0,25,0.41452991453,3.0,1.0
compensatory disaster risk management,kompensasi manajemen risiko bencana,15,700.313,46.6875333333,48.147,23,1.53333333333,2.0,5,0.333333333333,0.0,4,37,15,13,3,4.13333333333,35.4,2,4,37,3.64022392894,1,27.366,27.366,27.366,2,2.0,2.0,0,0.0,0.0,4,35,1,0,22,0.734954001621,1.0,1.0
prospective disaster risk management,manajemen resiko bencana yang prospektif,9,399.612,44.4013333333,18.948,17,1.88888888889,2.0,1,0.111111111111,0.0,4,36,9,9,3,4.66666666667,37.4444444444,1,5,42,3.16992500144,1,111.219,111.219,111.219,2,2.0,2.0,0,0.0,0.0,5,40,1,0,33,0.602777777778,3.0,5.0
prospective disaster risk management,pengelolaan risiko bencana yang akan datang,9,399.612,44.4013333333,18.948,17,1.88888888889,2.0,1,0.111111111111,0.0,4,36,9,9,3,4.66666666667,37.4444444444,1,5,42,3.16992500144,1,94.01,94.01,94.01,2,2.0,2.0,0,0.0,0.0,6,43,1,0,33,0.563584348468,3.0,5.0
donate cross,sumbang silang,14,245.355,17.5253571429,15.4435,20,1.42857142857,1.0,5,0.357142857143,0.0,2,12,14,11,1,2.21428571429,17.0714285714,3,2,13,3.32486295762,1,23.432,23.432,23.432,1,1.0,1.0,1,1.0,1.0,2,14,1,0,12,0.456349206349,1.0,3.0
sentinel surveillance,penjaga pengawasan,12,474.201,39.51675,36.9675,16,1.33333333333,1.0,7,0.583333333333,1.0,2,21,12,7,2,1.83333333333,16.75,3,1,10,2.62581458369,2,102.171,51.0855,51.0855,3,1.5,1.5,1,0.5,0.5,2,18,2,0,16,0.525132275132,1.0,3.0
civilian assets,aset publik,20,443.591,22.17955,11.5275,35,1.75,2.0,2,0.1,0.0,2,15,20,8,2,2.15,12.4,12,2,10,2.07095059445,1,9.926,9.926,9.926,2,2.0,2.0,0,0.0,0.0,2,11,1,0,14,0.376767676768,,2.0
uncovered,tidak tertutup,21,417.858,19.898,16.325,34,1.61904761905,2.0,3,0.142857142857,0.0,1,9,21,10,1,1.28571428571,10.9047619048,10,1,10,2.61997071093,1,17.45,17.45,17.45,2,2.0,2.0,0,0.0,0.0,2,14,1,0,12,0.404761904762,3.0,5.0
awareness,sadar,19,210.049,11.0552105263,7.874,30,1.57894736842,2.0,2,0.105263157895,0.0,1,9,19,5,1,1.0,8.89473684211,14,1,9,1.3372449393,1,28.682,28.682,28.682,1,1.0,1.0,1,1.0,1.0,1,5,1,0,7,0.644444444444,3.0,5.0
prescribed medications,obat-obatan berdasarkan resep,18,383.016,21.2786666667,15.3505,34,1.88888888889,2.0,1,0.0555555555556,0.0,2,22,18,11,2,2.66666666667,18.8333333333,6,3,20,3.04411041775,1,14.18,14.18,14.18,2,2.0,2.0,0,0.0,0.0,3,29,1,0,23,0.466457680251,3.0,5.0
rock falls,longsoran bebatuan,15,258.47,17.2313333333,9.421,25,1.66666666667,2.0,4,0.266666666667,0.0,2,10,15,10,0,1.93333333333,11.6666666667,6,2,10,2.87290559532,1,19.127,19.127,19.127,2,2.0,2.0,0,0.0,0.0,2,18,1,0,15,0.533333333333,3.0,5.0
reunified,kembali bersatu,18,386.844,21.4913333333,18.668,35,1.94444444444,2.0,0,0.0,0.0,1,9,18,7,1,2.05555555556,17.7222222222,8,2,17,2.28103611255,1,48.543,48.543,48.543,2,2.0,2.0,0,0.0,0.0,2,15,1,0,12,0.511111111111,3.0,5.0
high river,kota di canada,14,292.933,20.9237857143,11.519,25,1.78571428571,2.0,2,0.142857142857,0.0,2,10,14,9,0,2.64285714286,15.6428571429,4,3,18,3.10689059561,1,75.082,75.082,75.082,2,2.0,2.0,0,0.0,0.0,3,14,1,0,12,0.280952380952,1.0,5.0
psychosocial distress,hambatan psikososial,12,335.088,27.924,17.3605,21,1.75,2.0,2,0.166666666667,0.0,2,21,12,5,2,2.08333333333,19.8333333333,8,2,20,1.58496250072,1,72.772,72.772,72.772,2,2.0,2.0,0,0.0,0.0,2,20,1,0,19,0.584920634921,2.0,5.0
catastrophe bonds,ikatan karena malapetaka,4,212.978,53.2445,59.1225,6,1.5,2.0,2,0.5,0.0,2,17,4,4,1,2.5,18.75,1,2,14,2.0,1,56.244,56.244,56.244,0,0.0,0.0,2,2.0,2.0,3,24,1,0,20,0.517973856209,3.0,1.0
town halls,menara,17,306.624,18.0367058824,14.49,28,1.64705882353,2.0,3,0.176470588235,0.0,2,10,17,6,0,2.0,10.1764705882,12,2,10,1.55690107604,1,20.719,20.719,20.719,2,2.0,2.0,0,0.0,0.0,1,6,1,0,8,0.511111111111,1.0,1.0
identified suspect,tersangka yang sudah teridentifikasi,16,382.506,23.906625,19.436,27,1.6875,2.0,1,0.0625,0.0,2,18,16,11,2,2.5625,25.625,4,3,30,3.20281953111,1,57.976,57.976,57.976,2,2.0,2.0,0,0.0,0.0,4,36,1,0,30,0.540598290598,3.0,5.0
institutional structures,struktur lembaga,22,440.124,20.0056363636,13.6255,39,1.77272727273,2.0,0,0.0,0.0,2,24,22,7,2,2.0,19.7272727273,9,2,20,2.27129682375,1,24.086,24.086,24.086,1,1.0,1.0,0,0.0,0.0,2,16,1,0,20,0.534722222222,3.0,5.0
unconfirmed reports,laporan yang belum dicek,27,589.057,21.8169259259,17.989,41,1.51851851852,2.0,7,0.259259259259,0.0,2,19,25,16,2,3.85185185185,28.8888888889,9,4,31,3.47602361279,1,22.545,22.545,22.545,2,2.0,2.0,0,0.0,0.0,4,24,1,0,21,0.505116959064,3.0,5.0
contingent credit,kredit kontijwnsi,16,717.41,44.838125,37.4375,23,1.4375,2.0,5,0.3125,0.0,2,17,16,14,2,3.125,26.4375,3,2,16,3.70281953111,1,33.442,33.442,33.442,0,0.0,0.0,1,1.0,1.0,2,17,1,0,14,0.575163398693,1.0,1.0
climate change adaptation,adaptasi dari adanya perubahan iklim,15,219.827,14.6551333333,10.201,29,1.93333333333,2.0,0,0.0,0.0,3,25,15,5,2,3.26666666667,26.4666666667,11,3,24,1.36997407527,1,9.631,9.631,9.631,2,2.0,2.0,0,0.0,0.0,5,36,1,0,28,0.561111111111,3.0,5.0
dependence on humanitarian relief,ketergantungan pada pemulihan kemanusiaan,15,378.13,25.2086666667,21.393,26,1.73333333333,2.0,1,0.0666666666667,0.0,4,33,15,5,3,4.0,39.1333333333,9,4,39,1.6879430946,1,26.084,26.084,26.084,1,1.0,1.0,0,0.0,0.0,4,41,1,0,29,0.629110618379,3.0,5.0
caregivers,perawat,15,300.776,20.0517333333,17.004,24,1.6,2.0,4,0.266666666667,0.0,1,10,15,5,1,1.13333333333,8.73333333333,11,1,8,1.36997407527,1,12.262,12.262,12.262,2,2.0,2.0,0,0.0,0.0,1,7,1,0,9,0.465079365079,3.0,5.0
flood emergency,gawat darurat banjir,19,188.735,9.93342105263,8.896,37,1.94736842105,2.0,0,0.0,0.0,2,15,19,6,1,2.10526315789,15.6842105263,13,2,14,1.6107845484,1,14.609,14.609,14.609,2,2.0,2.0,0,0.0,0.0,3,20,1,0,17,0.405555555556,3.0,5.0
incorporates,terintegrasi,16,330.879,20.6799375,16.386,27,1.6875,2.0,2,0.125,0.0,1,12,16,3,1,1.0625,13.0625,14,1,13,0.6685644432,1,45.498,45.498,45.498,0,0.0,0.0,2,2.0,2.0,1,12,1,0,11,0.652777777778,3.0,5.0
flood worsens,banjir semakin buruk,17,406.488,23.9110588235,9.447,28,1.64705882353,2.0,4,0.235294117647,0.0,2,13,17,8,1,2.64705882353,18.2941176471,5,2,15,2.60397572661,1,8.765,8.765,8.765,2,2.0,2.0,0,0.0,0.0,3,20,1,0,18,0.411538461538,1.0,5.0
case fatality rate,ratio kejadian fatal,18,406.21,22.5672222222,19.816,27,1.5,1.5,7,0.388888888889,0.0,3,18,18,12,1,3.05555555556,21.8333333333,3,3,22,3.46132014021,1,28.103,28.103,28.103,1,1.0,1.0,1,1.0,1.0,3,20,1,0,13,0.551851851852,3.0,3.0
want help,ingin bantuan,16,177.702,11.106375,9.043,29,1.8125,2.0,1,0.0625,0.0,2,9,16,8,0,2.0,16.6875,4,2,13,2.78063906223,3,28.851,9.617,8.87,4,1.33333333333,1.0,1,0.333333333333,0.0,2,13,3,0,12,0.458689458689,3.0,5.0
digital learning modules,modul pembelajaran dijital,16,319.767,19.9854375,16.6415,28,1.75,2.0,2,0.125,0.0,3,24,16,7,3,3.0625,26.9375,10,3,26,1.9237949407,1,17.688,17.688,17.688,2,2.0,2.0,0,0.0,0.0,3,26,1,0,22,0.600641025641,3.0,5.0
individuals,pribadi,21,247.273,11.7749047619,9.622,37,1.7619047619,2.0,1,0.047619047619,0.0,1,11,21,9,1,1.04761904762,9.38095238095,7,1,8,2.75391875818,1,4.569,4.569,4.569,2,2.0,2.0,0,0.0,0.0,1,7,1,0,9,0.561688311688,3.0,5.0
risk transfer,risiko pemindahan,21,311.913,14.853,11.739,34,1.61904761905,2.0,3,0.142857142857,0.0,2,13,21,11,1,2.04761904762,16.1428571429,5,2,15,3.09616118712,1,11.739,11.739,11.739,2,2.0,2.0,0,0.0,0.0,2,17,1,0,11,0.653657616893,3.0,2.0
emergency affected learning,kegiatan belajar mengajar darurat,11,292.222,26.5656363636,25.093,19,1.72727272727,2.0,3,0.272727272727,0.0,3,27,11,10,3,3.81818181818,34.4545454545,2,4,41,3.27761343682,1,49.651,49.651,49.651,2,2.0,2.0,0,0.0,0.0,4,33,1,0,27,0.567480359147,3.0,1.0
grants mechanisms,mekanisme pemberian hibah,13,214.162,16.474,13.335,25,1.92307692308,2.0,0,0.0,0.0,2,17,13,7,1,2.23076923077,18.5384615385,7,2,15,2.1887870678,1,17.968,17.968,17.968,2,2.0,2.0,0,0.0,0.0,3,25,1,0,16,0.544171122995,3.0,5.0
redcross donate,sumbangan dari plang merah,16,282.588,17.66175,16.739,23,1.4375,1.5,8,0.5,0.0,2,15,16,8,2,3.0,21.25,6,3,19,2.82218195864,1,29.389,29.389,29.389,1,1.0,1.0,1,1.0,1.0,4,26,1,0,22,0.483394383394,1.0,3.0
structural measures,pengukuran struktural,11,238.324,21.6658181818,11.048,18,1.63636363636,2.0,4,0.363636363636,0.0,2,19,11,6,2,2.0,18.9090909091,6,2,17,2.04945207279,1,32.651,32.651,32.651,2,2.0,2.0,0,0.0,0.0,2,21,1,0,15,0.549403812562,1.0,3.0
institutional roles,peraturan lembaga,21,260.231,12.391952381,10.232,36,1.71428571429,2.0,3,0.142857142857,0.0,2,19,21,12,1,2.04761904762,17.7142857143,4,2,19,3.30875135125,1,5.181,5.181,5.181,2,2.0,2.0,0,0.0,0.0,2,17,1,0,15,0.547213622291,3.0,5.0
transport,mudik,20,315.923,15.79615,11.999,33,1.65,2.0,4,0.2,0.0,1,9,20,11,1,1.0,9.8,7,1,12,2.93935387217,1,6.965,6.965,6.965,1,1.0,1.0,0,0.0,0.0,1,5,1,0,9,0.0,3.0,2.0
minor injuries,kecelakaan kecil,15,278.733,18.5822,14.12,27,1.8,2.0,2,0.133333333333,0.0,2,14,15,6,2,2.0,11.8666666667,8,2,11,2.20281953111,1,8.151,8.151,8.151,1,1.0,1.0,1,1.0,1.0,2,16,1,0,15,0.428571428571,3.0,3.0
killed people,korban jiwa,10,139.657,13.9657,12.3595,18,1.8,2.0,2,0.2,0.0,2,13,10,10,0,2.4,17.4,1,2,15,3.32192809489,1,17.398,17.398,17.398,2,2.0,2.0,0,0.0,0.0,2,11,1,0,11,0.445221445221,1.0,3.0
including,meliputi,24,175.427,7.30945833333,5.78,44,1.83333333333,2.0,1,0.0416666666667,0.0,1,9,24,3,1,1.0,7.875,22,1,8,0.497150183637,1,5.826,5.826,5.826,2,2.0,2.0,0,0.0,0.0,1,8,1,0,8,0.564814814815,3.0,5.0
newborn,bayi,14,195.035,13.9310714286,8.0085,26,1.85714285714,2.0,2,0.142857142857,0.0,1,7,14,7,1,2.35714285714,11.7142857143,5,2,10,2.49560292373,3,48.29,16.0966666667,5.076,5,1.66666666667,2.0,1,0.333333333333,0.0,1,4,3,0,6,0.0,3.0,4.0
protection,"proteksi, perlindungan",11,119.854,10.8958181818,7.352,21,1.90909090909,2.0,0,0.0,0.0,1,10,11,4,1,1.09090909091,12.2727272727,8,1,12,1.27761343682,1,7.352,7.352,7.352,2,2.0,2.0,0,0.0,0.0,2,22,1,0,15,0.672727272727,3.0,5.0
vulnerable groups,kelompok-kelompok yang rentan,21,317.784,15.1325714286,10.694,40,1.90476190476,2.0,0,0.0,0.0,2,17,21,8,1,2.42857142857,17.1428571429,11,2,15,2.19928181302,1,11.404,11.404,11.404,2,2.0,2.0,0,0.0,0.0,3,29,1,0,24,0.511020960108,3.0,5.0
mass movements,pergerakan massal,16,175.753,10.9845625,8.5175,27,1.6875,2.0,1,0.0625,0.0,2,14,16,7,1,2.0625,16.125,7,2,16,2.34960175271,1,34.045,34.045,34.045,1,1.0,1.0,0,0.0,0.0,2,17,1,0,16,0.494397759104,3.0,5.0
industrial plants,tumbuhan industri,15,389.964,25.9976,20.039,23,1.53333333333,2.0,6,0.4,0.0,2,17,15,10,1,2.46666666667,19.2,4,2,15,3.10689059561,1,9.422,9.422,9.422,2,2.0,2.0,0,0.0,0.0,2,17,1,0,15,0.575163398693,1.0,1.0
occupied education facilities,fasilitas pendidikan yang ada,11,347.61,31.6009090909,23.993,17,1.54545454545,2.0,4,0.363636363636,0.0,3,29,11,11,3,3.81818181818,32.1818181818,1,4,35,3.45943161864,1,43.08,43.08,43.08,1,1.0,1.0,0,0.0,0.0,4,29,1,0,25,0.512315270936,2.0,1.0
renovated,diperbaharui,17,235.706,13.8650588235,10.671,32,1.88235294118,2.0,2,0.117647058824,0.0,1,9,17,5,1,1.05882352941,9.94117647059,9,1,10,1.93998247436,1,23.597,23.597,23.597,2,2.0,2.0,0,0.0,0.0,1,12,1,0,10,0.416666666667,3.0,5.0
congratulatory message,pesan yang memberi selamat,20,391.26,19.563,11.4085,38,1.9,2.0,1,0.05,0.0,2,22,20,10,1,3.05,20.45,7,3,20,2.83935387217,1,6.599,6.599,6.599,2,2.0,2.0,0,0.0,0.0,4,26,1,0,21,0.530108780109,3.0,5.0
insightful,mencerahkan,18,318.81,17.7116666667,15.019,33,1.83333333333,2.0,0,0.0,0.0,1,10,18,5,1,1.05555555556,10.3333333333,14,1,10,1.20864895095,1,9.912,9.912,9.912,2,2.0,2.0,0,0.0,0.0,1,11,1,0,10,0.460606060606,3.0,5.0
land conservation,pelestarian lahan,21,265.924,12.663047619,10.156,36,1.71428571429,2.0,5,0.238095238095,0.0,2,17,21,8,1,2.0,16.0476190476,9,2,16,2.29521742195,1,30.436,30.436,30.436,2,2.0,2.0,0,0.0,0.0,2,17,1,0,16,0.592156862745,3.0,5.0
deaths confirmed,kematian,13,200.506,15.4235384615,12.132,23,1.76923076923,2.0,2,0.153846153846,0.0,2,16,13,9,1,2.46153846154,22.0,4,2,21,2.93120894891,1,5.099,5.099,5.099,2,2.0,2.0,0,0.0,0.0,1,8,1,0,13,0.579166666667,1.0,3.0
clearance of mines,penyapuan ranjau,21,508.655,24.2216666667,20.132,34,1.61904761905,2.0,6,0.285714285714,0.0,3,18,21,12,1,2.19047619048,19.0476190476,8,2,19,3.05898408945,1,8.936,8.936,8.936,1,1.0,1.0,1,1.0,1.0,2,16,1,0,15,0.561177248677,1.0,1.0
Singapore,singapur,24,258.425,10.7677083333,5.844,40,1.66666666667,2.0,4,0.166666666667,0.0,1,9,24,3,1,1.0,8.95833333333,22,1,9,,1,6.715,6.715,6.715,0,0.0,0.0,2,2.0,2.0,1,8,1,0,2,0.884259259259,,5.0
business start-up kits,bisnis awal,14,460.553,32.8966428571,22.5805,18,1.28571428571,1.5,5,0.357142857143,0.0,3,22,14,13,1,3.14285714286,24.9285714286,2,3,27,3.6644977792,1,23.787,23.787,23.787,1,1.0,1.0,0,0.0,0.0,2,11,1,0,16,0.603896103896,3.0,3.0
dying hurricane,angin topan yang mereda,11,328.478,29.8616363636,15.418,17,1.54545454545,2.0,4,0.363636363636,0.0,2,15,11,10,1,2.90909090909,18.1818181818,2,3,20,3.27761343682,1,102.492,102.492,102.492,2,2.0,2.0,0,0.0,0.0,4,23,1,0,18,0.502053140097,1.0,3.0
opposed flood,banjir kiriman,9,151.194,16.7993333333,15.089,17,1.88888888889,2.0,0,0.0,0.0,2,13,9,5,1,2.22222222222,15.7777777778,3,2,16,2.11328333429,1,4.765,4.765,4.765,1,1.0,1.0,0,0.0,0.0,2,14,1,0,14,0.382783882784,1.0,3.0
soil degradation,pengikisan tanah,18,372.412,20.6895555556,11.0465,31,1.72222222222,2.0,2,0.111111111111,0.0,2,16,18,6,1,2.16666666667,16.6666666667,11,2,15,1.79166748438,1,17.747,17.747,17.747,2,2.0,2.0,0,0.0,0.0,2,16,1,0,15,0.616666666667,3.0,5.0
video capturing,menangkap gambar bergerak,16,224.416,14.026,11.1125,28,1.75,2.0,3,0.1875,0.0,2,15,16,10,1,2.1875,15.1875,5,2,13,3.02439747035,1,44.873,44.873,44.873,1,1.0,1.0,1,1.0,1.0,3,25,1,0,21,0.486984126984,1.0,3.0
increased risk of flooding,risiko terhadap banjir meningkat,17,334.679,19.687,13.802,29,1.70588235294,2.0,2,0.117647058824,0.0,4,26,17,13,2,3.29411764706,26.7647058824,3,3,25,3.52806431158,1,59.235,59.235,59.235,1,1.0,1.0,0,0.0,0.0,4,32,1,0,26,0.580128205128,3.0,5.0
emergency affected children,anak anak terdampak darurat,10,232.963,23.2963,17.467,14,1.4,2.0,2,0.2,0.0,3,27,10,9,2,4.9,35.4,2,5,32,3.12192809489,1,9.614,9.614,9.614,1,1.0,1.0,0,0.0,0.0,4,27,1,0,24,0.48024691358,2.0,5.0
life skills,kemampuan kehidupan,14,200.182,14.2987142857,14.026,23,1.64285714286,2.0,3,0.214285714286,0.0,2,11,14,8,0,2.21428571429,17.6428571429,4,2,18,2.75343438619,2,28.392,14.196,14.196,2,1.0,1.0,2,1.0,1.0,2,19,2,0,17,0.441387559809,3.0,3.0
responders,pemberi tanggapan,16,303.478,18.967375,8.995,26,1.625,2.0,3,0.1875,0.0,1,10,16,9,1,1.0625,9.3125,7,1,9,2.6467822216,1,21.622,21.622,21.622,2,2.0,2.0,0,0.0,0.0,2,17,1,0,15,0.464705882353,1.0,4.0
dying hurricane,sekarat karena badai,11,328.478,29.8616363636,15.418,17,1.54545454545,2.0,4,0.363636363636,0.0,2,15,11,10,1,2.90909090909,18.1818181818,2,3,20,3.27761343682,1,57.525,57.525,57.525,1,1.0,1.0,1,1.0,1.0,3,20,1,0,17,0.462698412698,1.0,1.0
identified suspect,identifikasi tersangka,16,382.506,23.906625,19.436,27,1.6875,2.0,1,0.0625,0.0,2,18,16,11,2,2.5625,25.625,4,3,30,3.20281953111,1,13.257,13.257,13.257,2,2.0,2.0,0,0.0,0.0,2,22,1,0,12,0.719761719762,3.0,5.0
underlying disaster risk factors,faktor risiko bencana yang tersembunyi,14,637.772,45.5551428571,32.029,23,1.64285714286,2.0,3,0.214285714286,0.0,4,32,14,12,3,4.42857142857,32.2142857143,2,5,35,3.52164063634,1,106.508,106.508,106.508,1,1.0,1.0,1,1.0,1.0,5,38,1,0,33,0.641081871345,,3.0
deepest sympathy,simpati mendalam,17,234.037,13.7668823529,10.017,28,1.64705882353,2.0,3,0.176470588235,0.0,2,16,17,6,2,2.17647058824,17.1176470588,10,2,16,1.89809337367,2,20.202,10.101,10.101,3,1.5,1.5,1,0.5,0.5,2,16,2,0,13,0.529761904762,3.0,5.0
geographic regions,wilayah geografi,26,608.009,23.3849615385,18.214,46,1.76923076923,2.0,2,0.0769230769231,0.0,2,18,26,8,2,2.0,17.1153846154,12,2,17,2.29546567918,2,44.116,22.058,22.058,2,1.0,1.0,1,0.5,0.5,2,16,2,0,14,0.593518518519,3.0,5.0
routine immunization,imunisasi berkala,18,295.094,16.3941111111,11.6,32,1.77777777778,2.0,1,0.0555555555556,0.0,2,20,18,5,2,2.05555555556,15.7777777778,14,2,15,1.20864895095,1,37.344,37.344,37.344,2,2.0,2.0,0,0.0,0.0,2,17,1,0,16,0.51165577342,3.0,5.0
less-malnourished children,anak-anak yang kurang gizi,15,288.571,19.2380666667,20.068,24,1.6,2.0,3,0.2,0.0,2,26,15,10,1,3.46666666667,23.3333333333,4,3,16,3.10689059561,1,14.426,14.426,14.426,2,2.0,2.0,0,0.0,0.0,4,26,1,0,25,0.415954415954,2.0,5.0
biological hazards,berbahaya secara biologis,20,330.546,16.5273,11.177,35,1.75,2.0,1,0.05,0.0,2,18,20,7,2,2.1,16.15,14,2,15,1.65677964945,1,35.771,35.771,35.771,2,2.0,2.0,0,0.0,0.0,3,25,1,0,20,0.518518518519,3.0,5.0
