source-word,target-word,origin_n_show,origin_total_duration,origin_mean_duration,origin_median_duration,origin_total_vote_up,origin_mean_vote_up,origin_median_vote_up,origin_total_vote_down,origin_mean_vote_down,origin_median_vote_down,origin_n_gram,origin_n_char,origin_n_user,origin_n_diff_translation,origin_readibility,origin_mean_n_gram_translation,origin_mean_n_char_translation,origin_num_most_common_translation,origin_most_common_n_gram,origin_most_common_n_char,origin_word_entropy,translation_n_show,translation_total_duration,translation_mean_duration,translation_median_duration,translation_total_vote_up,translation_mean_vote_up,translation_median_vote_up,translation_total_vote_down,translation_mean_vote_down,translation_median_vote_down,translation_n_gram,translation_n_char,translation_n_user,is_top_translation,translation_lv_distance,translation_jaro_distance,manual_origin_source,manual_assessment
distribution of kits,pendistribusian perangkat,18,354.568,19.69822222,16.245,28,1.555555556,2,7,0.388888889,0,3,20,18,13,1,2,17.94444444,4,2,20,3.46132014,1,23.577,23.577,23.577,2,2,2,0,0,0,2,25,1,0,13,0.586666667,3,5
global clusters,kelompok besar,13,267.396,20.56892308,9.543,23,1.769230769,2,0,0,0,2,15,13,8,2,2,16.15384615,5,2,15,2.653544297,1,5.569,5.569,5.569,2,2,2,0,0,0,2,14,1,0,12,0.56031746,1,3
temporary housing,rumah sementara,22,504.006,22.90936364,15.8105,36,1.636363636,2,3,0.136363636,0,2,17,22,5,2,2.409090909,20.90909091,12,2,19,1.708098664,2,13.555,6.7775,6.7775,2,1,1,2,1,1,2,15,2,0,16,0.561655773,3,5
sendai framework,kerangka kerja,12,216.85,18.07083333,16.4775,21,1.75,2,1,0.083333333,0,2,16,12,3,1,2.5,17.91666667,6,3,21,1.325011211,1,22.155,22.155,22.155,2,2,2,0,0,0,2,14,1,0,13,0.624007937,2,2
roads opening,membukakan jalan,18,197.231,10.95727778,9.8265,32,1.777777778,2,3,0.166666667,0,2,13,18,9,1,2.111111111,15.83333333,10,2,15,2.499544306,1,10.428,10.428,10.428,1,1,1,1,1,1,2,16,1,0,15,0.432371795,3,5
eligible children,anak sah,14,275.474,19.67671429,16.747,24,1.714285714,2,3,0.214285714,0,2,17,14,7,1,3.5,24,8,4,30,2.093069208,1,16.114,16.114,16.114,2,2,2,0,0,0,2,8,1,0,16,0.455882353,3,1
reels surging,gulungan ombak,13,302.199,23.24607692,18.793,20,1.538461538,2,3,0.230769231,0,2,13,13,7,1,2.076923077,19.61538462,7,2,21,2.403677461,1,20.364,20.364,20.364,2,2,2,0,0,0,2,14,1,0,14,0.447252747,1,3
handy,bantuan,23,472.099,20.52604348,14.934,37,1.608695652,2,6,0.260869565,0,1,5,23,10,0,1.217391304,8.347826087,13,1,7,2.34505255,1,14.934,14.934,14.934,0,0,0,1,1,1,1,7,1,0,5,0.561904762,2,1
imminent danger,dekat dengan bahaya,18,556.93,30.94055556,23.622,34,1.888888889,2,2,0.111111111,0,2,15,18,11,1,3.611111111,21.66666667,5,4,24,3.191611642,1,29.107,29.107,29.107,1,1,1,1,1,1,3,19,1,0,15,0.543079922,3,2
uncovered,tidal tertutup,21,417.858,19.898,16.325,34,1.619047619,2,3,0.142857143,0,1,9,21,10,1,1.285714286,10.9047619,10,1,10,2.619970711,1,8.273,8.273,8.273,1,1,1,1,1,1,2,14,1,0,12,0.404761905,3,5
presumed dead,disangka tewas,15,209.7,13.98,13.14,27,1.8,2,2,0.133333333,0,2,13,15,8,1,2.066666667,16.8,5,2,16,2.682588731,1,10.98,10.98,10.98,2,2,2,0,0,0,2,14,1,0,11,0.447802198,3,5
community-based support,bantuan berdasatkan komunitas,18,430.591,23.92172222,18.082,32,1.777777778,2,2,0.111111111,0,2,23,18,9,2,3,26.88888889,8,3,27,2.614369446,1,25.879,25.879,25.879,2,2,2,0,0,0,3,29,1,0,23,0.578103805,3,4
donate tornado,donasi tornado,9,150.625,16.73611111,13.097,13,1.444444444,1,2,0.222222222,0,2,14,9,7,2,2.777777778,22.66666667,3,2,21,2.846439345,1,13.097,13.097,13.097,2,2,2,0,0,0,2,14,1,0,2,0.876984127,1,3
temporary basis,sementara,11,194.249,17.659,14.48,16,1.454545455,1,2,0.181818182,0,2,15,11,7,2,2.090909091,16.72727273,4,2,15,2.55034071,1,6.926,6.926,6.926,1,1,1,1,1,1,1,9,1,0,10,0.577777778,2,4
degrading treatment,perawatan yang merendahkan,16,594.611,37.1631875,33.9135,30,1.875,2,1,0.0625,0,2,19,16,11,2,2.5,22.5625,4,3,26,3.25,1,15.503,15.503,15.503,2,2,2,0,0,0,3,26,1,0,18,0.599865047,3,1
assets replacement,pengganti aset,20,293.934,14.6967,12.374,33,1.65,2,3,0.15,0,2,18,20,7,2,2,15.35,11,2,16,2.08149633,2,33.42,16.71,16.71,3,1.5,1.5,0,0,0,2,14,2,0,15,0.546957672,3,4
initiatives,inisiatif,19,203.739,10.72310526,8.574,35,1.842105263,2,1,0.052631579,0,1,11,19,2,1,1,8.947368421,18,1,9,0.568995594,18,199.118,11.06211111,8.787,33,1.833333333,2,1,0.055555556,0,1,9,18,1,4,0.757094757,3,5
basic health units,tempat pertolongan kesehatan pertama,18,416.534,23.14077778,13.1595,33,1.833333333,2,0,0,0,3,18,18,3,1,3.222222222,22.38888889,16,3,20,0.614369446,1,57.374,57.374,57.374,2,2,2,0,0,0,4,36,1,0,30,0.487373737,3,5
livestock husbandry,peternakan hewan,14,483.972,34.56942857,26.7805,22,1.571428571,2,4,0.285714286,0,2,19,14,4,2,1.285714286,11.92857143,10,1,10,1.291691997,2,73.461,36.7305,36.7305,4,2,2,0,0,0,2,16,2,0,15,0.506735589,1,2
police officer,polisi,19,359.755,18.93447368,13.058,36,1.894736842,2,2,0.105263158,0,2,14,19,8,0,1.631578947,11.73684211,7,1,6,2.497341991,7,133.417,19.05957143,13.058,14,2,2,0,0,0,1,6,7,1,9,0.73015873,3,5
productive infrastructure,infrastruktur yang produktif,13,175.917,13.53207692,13.582,23,1.769230769,2,0,0,0,2,25,13,5,2,2.076923077,22.38461538,9,2,23,1.505876256,1,26.222,26.222,26.222,2,2,2,0,0,0,3,28,1,0,23,0.612142857,3,5
populations,penduduk,19,126.789,6.673105263,5.535,35,1.842105263,2,1,0.052631579,0,1,11,19,2,1,1,8,18,1,8,0.297472249,1,4.256,4.256,4.256,0,0,0,1,1,1,1,8,1,0,10,0.477272727,3,4
socio-economic recovery,pemulihan sosioekonomi,15,293.466,19.5644,16.514,28,1.866666667,2,0,0,0,2,23,15,6,2,2.6,23.66666667,5,3,24,2.332914564,1,15.957,15.957,15.957,2,2,2,0,0,0,2,22,1,0,20,0.55017567,3,5
GDP,gdp,18,357.28,19.84888889,14.0085,29,1.611111111,2,3,0.166666667,0,1,3,18,10,0,2.222222222,14.44444444,6,1,3,,2,16.527,8.2635,8.2635,3,1.5,1.5,1,0.5,0.5,1,3,2,0,0,1,,5
effected hurricane,terkena badai,18,418.215,23.23416667,18.7155,30,1.666666667,2,2,0.111111111,0,2,18,18,13,2,2.444444444,16.77777778,3,2,13,3.530493057,3,92.969,30.98966667,30.175,5,1.666666667,2,0,0,0,2,13,3,1,15,0.499593,1,3
rockslide,tanah longsir,17,266.02,15.64823529,11.651,30,1.764705882,2,4,0.235294118,0,1,9,17,5,1,1.882352941,12.41176471,8,2,14,1.969815782,1,4.106,4.106,4.106,0,0,0,2,2,2,2,13,1,0,12,0.458689459,3,5
sequential,bersambung,23,659.812,28.68747826,16.812,33,1.434782609,2,9,0.391304348,0,1,10,23,13,1,1.130434783,9.47826087,5,1,10,3.410099327,2,45.738,22.869,22.869,4,2,2,1,0.5,0.5,1,10,2,0,9,0.533333333,3,5
major diseases endemic,penyakit berat menular,15,457.731,30.5154,23.493,26,1.733333333,2,3,0.2,0,3,22,15,11,2,3.133333333,22.2,3,3,22,3.323231429,1,48.812,48.812,48.812,2,2,2,0,0,0,3,22,1,0,20,0.545454545,3,3
retrofitting,penguatan bangunan,15,381.468,25.4312,20.96,25,1.666666667,2,2,0.133333333,0,1,12,15,6,0,2.2,18.4,10,2,16,1.692271866,1,44.027,44.027,44.027,2,2,2,0,0,0,2,18,1,0,15,0.435185185,1,3
expansion of pests and diseases,perluasan jangkitan penyakit,15,500.612,33.37413333,30.293,24,1.6,2,5,0.333333333,0,5,31,15,10,2,3.6,26.6,4,4,28,3.106890596,1,57.407,57.407,57.407,2,2,2,0,0,0,3,28,1,0,23,0.550019201,1,1
electric,elektrik,18,235.25,13.06944444,5.8765,31,1.722222222,2,2,0.111111111,0,1,8,18,2,0,1,7.333333333,12,1,7,0.918295834,6,68.038,11.33966667,5.6955,11,1.833333333,2,0,0,0,1,8,6,0,2,0.833333333,3,5
social worker,pekerja sosial,13,119.144,9.164923077,6.362,24,1.846153846,2,1,0.076923077,0,2,13,13,1,1,2,14,13,2,14,0,13,119.144,9.164923077,6.362,24,1.846153846,2,1,0.076923077,0,2,14,13,1,12,0.364468864,3,5
contingency planning,perencanaan tentang kemungkinan,11,478.989,43.54445455,25.233,15,1.363636364,1,4,0.363636364,0,2,20,11,10,2,2.272727273,21,2,2,20,3.277613437,1,54.454,54.454,54.454,2,2,2,0,0,0,3,31,1,0,22,0.611290323,3,3
buried,dibakar,23,305.633,13.2883913,7.212,42,1.826086957,2,0,0,0,1,6,23,7,0,1,8.652173913,9,1,8,2.364921065,1,10.747,10.747,10.747,2,2,2,0,0,0,1,7,1,0,7,0.373015873,3,2
supply,ketersediaan,20,233.211,11.66055,8.4875,39,1.95,2,0,0,0,1,6,20,6,1,1,8.9,10,1,10,2.060964047,1,9.117,9.117,9.117,2,2,2,0,0,0,1,12,1,0,11,0.416666667,3,5
HIV/AIDS prevention,pencegahan hiv/ aids,22,391.828,17.81036364,15.0155,41,1.863636364,2,1,0.045454545,0,2,19,22,9,1,2.5,20.27272727,12,2,19,,1,13.783,13.783,13.783,2,2,2,0,0,0,3,20,1,0,17,0.493079922,,5
imminent danger,dekat bahaya,18,556.93,30.94055556,23.622,34,1.888888889,2,2,0.111111111,0,2,15,18,11,1,3.611111111,21.66666667,5,4,24,3.191611642,1,15.9,15.9,15.9,2,2,2,0,0,0,2,12,1,0,12,0.533333333,3,1
community health workers,petugas kesehatan komunitas,15,359.896,23.99306667,18.313,25,1.666666667,2,4,0.266666667,0,3,24,15,8,2,3.2,29.06666667,5,3,28,2.732914564,2,26.166,13.083,13.083,3,1.5,1.5,1,0.5,0.5,3,27,2,0,22,0.520536562,3,5
multi-hazard early warning systems,sistem peringatan dini dari banyak bahaya,13,288.029,22.15607692,18.888,24,1.846153846,2,1,0.076923077,0,4,34,13,10,3,4.769230769,36.46153846,3,4,35,3.180832987,1,28.705,28.705,28.705,2,2,2,0,0,0,6,41,1,0,32,0.582963267,3,5
feared dead,takut kematian,11,138.683,12.60754545,8.712,18,1.636363636,2,1,0.090909091,0,2,11,11,7,0,2.272727273,15.54545455,4,2,10,2.55034071,1,4.424,4.424,4.424,1,1,1,0,0,0,2,14,1,0,11,0.466450216,1,3
victims donate,bantuan korban,19,286.529,15.08047368,12.659,27,1.421052632,2,7,0.368421053,0,2,14,19,11,2,2.315789474,17.21052632,5,2,17,3.110578015,1,8.388,8.388,8.388,1,1,1,1,1,1,2,14,1,0,11,0.438095238,1,3
mutual accountability,kerja sama,14,412.623,29.47307143,19.169,21,1.5,2,4,0.285714286,0,2,21,14,9,2,2.285714286,20.92857143,5,2,21,2.835237745,1,15.285,15.285,15.285,2,2,2,0,0,0,2,10,1,0,18,0.446031746,3,1
reunified,penyatuan kembali,18,386.844,21.49133333,18.668,35,1.944444444,2,0,0,0,1,9,18,7,1,2.055555556,17.72222222,8,2,17,2.281036113,4,111.855,27.96375,30.5515,8,2,2,0,0,0,2,17,4,0,14,0.476579521,3,5
resilient village,desa yang tabah,15,263.652,17.5768,16.202,24,1.6,2,3,0.2,0,2,17,15,9,1,3.133333333,17.53333333,7,3,17,2.596791632,1,6.672,6.672,6.672,1,1,1,1,1,1,3,15,1,0,12,0.530905696,2,3
emergency,darurat,11,131.392,11.94472727,4.177,21,1.909090909,2,0,0,0,1,9,11,2,1,1.181818182,8.454545455,9,1,7,1.040852083,9,98.706,10.96733333,3.78,18,2,2,0,0,0,1,7,9,1,8,0.417989418,3,5
relief efforts,upaya-upaya penyelamatan,17,255.873,15.05135294,9.259,31,1.823529412,2,2,0.117647059,0,2,14,17,8,2,2.058823529,15.17647059,6,2,13,2.492203107,1,33.75,33.75,33.75,2,2,2,0,0,0,2,24,1,0,21,0.400793651,3,5
flood cost,kerugian akibat banjir,15,251.362,16.75746667,12.074,27,1.8,2,3,0.2,0,2,10,15,7,0,2.2,14.2,7,2,12,2.330124965,2,39.952,19.976,19.976,4,2,2,0,0,0,3,22,2,0,20,0.43030303,1,3
maternal,kelahiran,19,353.409,18.60047368,12.675,30,1.578947368,2,3,0.157894737,0,1,8,19,7,1,1.210526316,8.315789474,12,1,7,1.878477513,2,15.916,7.958,7.958,2,1,1,0,0,0,1,9,2,0,7,0.593518519,2,2
trapped underground,terjebak dalam tanah,15,274.551,18.3034,12.767,28,1.866666667,2,2,0.133333333,0,2,19,15,5,1,3.866666667,23.8,9,4,23,1.687943095,1,13.793,13.793,13.793,2,2,2,0,0,0,3,20,1,0,17,0.523684211,3,5
beneficiary,penerima manfaat,17,246.512,14.50070588,16.09,26,1.529411765,2,5,0.294117647,0,1,11,17,6,1,1.294117647,10.17647059,9,1,8,2.056326076,2,22.246,11.123,11.123,3,1.5,1.5,0,0,0,2,16,2,0,11,0.58459596,3,5
famine,kelaparan,12,183.577,15.29808333,13.1045,22,1.833333333,2,1,0.083333333,0,1,6,12,3,0,1.583333333,12.66666667,9,1,9,1.040852083,9,105.606,11.734,8.089,17,1.888888889,2,1,0.111111111,0,1,9,9,1,8,0.425925926,3,5
basic need,kebutuhan dasar,15,247.486,16.49906667,7.47,28,1.866666667,2,1,0.066666667,0,2,10,15,3,1,2,15,11,2,15,1.052981575,11,198.382,18.03472727,7.47,21,1.909090909,2,0,0,0,2,15,11,1,13,0.555555556,3,5
flood emergency,darurat banjir,19,188.735,9.933421053,8.896,37,1.947368421,2,0,0,0,2,15,19,6,1,2.105263158,15.68421053,13,2,14,1.610784548,13,125.612,9.662461538,8.896,26,2,2,0,0,0,2,14,13,1,15,0.434126984,3,5
other income-generating activities,pekerjaan sampingan,11,341.565,31.05136364,20.171,20,1.818181818,2,2,0.181818182,0,3,34,11,8,2,4.363636364,36.63636364,4,5,42,2.918295834,1,20.171,20.171,20.171,1,1,1,1,1,1,2,19,1,0,27,0.522617819,3,4
lurches fire,kecenderungan api,9,298.48,33.16444444,38.038,10,1.111111111,1,4,0.444444444,0,2,12,9,9,1,2.444444444,15.55555556,1,2,9,3.169925001,1,49.27,49.27,49.27,0,0,0,2,2,2,2,17,1,0,16,0.522175537,1,1
triggered,dipicu,20,267.556,13.3778,10.4155,35,1.75,2,3,0.15,0,1,9,20,8,1,1.05,7.55,9,1,6,2.395461844,9,132.118,14.67977778,10.338,17,1.888888889,2,0,0,0,1,6,9,1,8,0.425925926,3,5
anguish,penderitaan,20,549.528,27.4764,20.003,36,1.8,2,2,0.1,0,1,7,20,8,1,1.2,9.2,8,1,6,2.441446071,5,181.003,36.2006,20.914,10,2,2,0,0,0,1,11,5,0,9,0.489177489,3,5
social policies,kebijakan sosial,16,190.652,11.91575,8.0715,29,1.8125,2,1,0.0625,0,2,15,16,6,2,2.125,17.75,11,2,16,1.621640762,11,109.166,9.924181818,7.846,21,1.909090909,2,0,0,0,2,16,11,1,13,0.587103175,3,5
moved,terharu,18,299.606,16.64477778,8.193,26,1.444444444,2,5,0.277777778,0,1,5,18,7,0,1.055555556,8.277777778,4,1,7,2.641604168,4,133.024,33.256,35.192,5,1.25,1,2,0.5,0.5,1,7,4,1,7,0.447619048,3,5
financial donations,donasi keuangan,15,291.222,19.4148,13.24,29,1.933333333,2,0,0,0,2,19,15,6,2,2.066666667,16.6,4,2,16,2.389898095,1,11.86,11.86,11.86,2,2,2,0,0,0,2,15,1,0,13,0.526461988,3,5
civilian assets,aset publik,20,443.591,22.17955,11.5275,35,1.75,2,2,0.1,0,2,15,20,8,2,2.15,12.4,12,2,10,2.070950594,1,9.926,9.926,9.926,2,2,2,0,0,0,2,11,1,0,14,0.376767677,,2
Thiamine Deficiency (Beriberi),kurang vitamin b,11,320.906,29.17327273,20.567,21,1.909090909,2,1,0.090909091,0,3,30,11,9,2,2.727272727,21.54545455,2,3,29,,2,34.754,17.377,17.377,4,2,2,0,0,0,3,16,2,0,23,0.552777778,,4
agencies,lembaga,16,241.061,15.0663125,10.3895,25,1.5625,2,4,0.25,0,1,8,16,9,1,1.0625,7.6875,5,1,6,2.89939747,2,7.865,3.9325,3.9325,3,1.5,1.5,0,0,0,1,7,2,0,7,0.422619048,3,5
monitoring for multiple hazards,pengawasan terhadap beberapa bencana,21,573.05,27.28809524,19.61,35,1.666666667,2,4,0.19047619,0,4,31,21,18,3,3.666666667,29.47619048,4,3,24,4.011365042,1,29.655,29.655,29.655,2,2,2,0,0,0,4,36,1,0,31,0.500179211,5,5
institutional structures,struktur organisasi,22,440.124,20.00563636,13.6255,39,1.772727273,2,0,0,0,2,24,22,7,2,2,19.72727273,9,2,20,2.271296824,1,19.585,19.585,19.585,2,2,2,0,0,0,2,19,1,0,19,0.69371345,3,5
donating,mendermakan,20,203.801,10.19005,8.429,35,1.75,2,2,0.1,0,1,8,20,7,1,1.05,9.95,11,1,10,2.08149633,1,24.719,24.719,24.719,1,1,1,1,1,1,1,11,1,0,9,0.537878788,3,5
fatality,parah,23,307.547,13.3716087,12.373,35,1.52173913,2,8,0.347826087,0,1,8,23,6,1,1,7.565217391,13,1,8,1.910269941,1,2.756,2.756,2.756,2,2,2,0,0,0,1,5,1,0,6,0.55,3,5
short-term needs,keperluan jangka pendek,17,172.753,10.16194118,8.21,31,1.823529412,2,1,0.058823529,0,2,16,17,3,1,2.941176471,22.58823529,15,3,23,0.640206433,1,7.398,7.398,7.398,2,2,2,0,0,0,3,23,1,0,19,0.532996894,3,5
surface collapses,rubuh nya permukaan,15,320.866,21.39106667,19.388,23,1.533333333,2,5,0.333333333,0,2,17,15,6,1,2.066666667,16.6,10,2,16,1.692271866,1,18.438,18.438,18.438,1,1,1,1,1,1,3,19,1,0,17,0.45053811,3,5
human rights,hak asasi manusia,12,150.59,12.54916667,10.1735,22,1.833333333,2,0,0,0,2,12,12,4,1,2.75,15.16666667,9,3,17,1.20751875,9,127.594,14.17711111,16.274,17,1.888888889,2,0,0,0,3,17,9,1,13,0.503594771,3,5
quick-maturing crops,tanaman cepat kadaluarsa,13,496.67,38.20538462,30.548,20,1.538461538,2,4,0.307692308,0,2,20,13,11,1,3.384615385,21.92307692,3,3,20,3.334679141,1,68.627,68.627,68.627,1,1,1,0,0,0,3,24,1,0,22,0.517929293,2,1
first responders,penjawab pertama,25,401.104,16.04416,11.338,46,1.84,2,1,0.04,0,2,16,21,11,1,2.08,17.12,10,2,17,2.804889452,1,6.641,6.641,6.641,2,2,2,0,0,0,2,16,1,0,15,0.408333333,1,4
affected teachers,guru yang terkena,13,206.981,15.92161538,11.529,21,1.615384615,2,2,0.153846154,0,2,17,13,8,2,3.230769231,20.53846154,4,3,19,2.719294526,1,5.279,5.279,5.279,0,0,0,1,1,1,3,17,1,0,14,0.464985994,3,3
emergency preparedness,kesiapan kedaruratab,22,533.447,24.24759091,16.5605,38,1.727272727,2,2,0.090909091,0,2,22,22,14,2,2.590909091,22.63636364,5,2,21,3.477175233,1,20.513,20.513,20.513,1,1,1,1,1,1,2,20,1,0,17,0.508585859,3,5
gets donated,mendapatkan donasi,13,123.211,9.477769231,8.071,21,1.615384615,2,3,0.230769231,0,2,12,13,6,1,1.769230769,15.84615385,6,2,18,2.199687795,6,46.26,7.71,7.7405,10,1.666666667,2,2,0.333333333,0,2,18,6,1,12,0.578703704,1,3
tornado relief,bantuan bagi korban tornado,19,491.028,25.84357895,12.572,29,1.526315789,2,5,0.263157895,0,2,14,19,11,2,2.789473684,20.10526316,8,2,15,2.879506461,1,99.133,99.133,99.133,2,2,2,0,0,0,4,27,1,0,22,0.44356261,1,5
local authorities,pemerintah daerah,17,319.162,18.77423529,12.763,29,1.705882353,2,1,0.058823529,0,2,17,17,8,2,2.647058824,18.35294118,8,2,14,2.440404018,1,13.314,13.314,13.314,2,2,2,0,0,0,2,17,1,0,16,0.522058824,3,4
nutritional surveillance methods,metode pemantauan nutrisi,15,292.537,19.50246667,16.414,26,1.733333333,2,0,0,0,3,32,15,6,3,3.066666667,23.93333333,6,3,25,2.098929564,1,20.297,20.297,20.297,2,2,2,0,0,0,3,25,1,0,25,0.612685185,3,5
clearance of mines,izin membuka lahan pertambangan,21,508.655,24.22166667,20.132,34,1.619047619,2,6,0.285714286,0,3,18,21,12,1,2.19047619,19.04761905,8,2,19,3.058984089,1,38.455,38.455,38.455,1,1,1,1,1,1,4,31,1,0,25,0.503801455,1,2
massive tornado,badai topan yang dashyat,18,271.57,15.08722222,10.9825,33,1.833333333,2,1,0.055555556,0,2,15,18,10,2,2.555555556,16.33333333,6,2,13,3.076103171,1,5.848,5.848,5.848,2,2,2,0,0,0,4,24,1,0,18,0.497222222,3,5
disaster-related stress,stres akibat bencana,12,293.122,24.42683333,22.3065,22,1.833333333,2,2,0.166666667,0,2,23,12,9,1,3.833333333,27.75,4,3,21,2.918295834,1,19.29,19.29,19.29,2,2,2,0,0,0,3,20,1,0,20,0.524571805,2,4
volunteer tutors,pengajar sukarela,18,497.395,27.63305556,17.639,29,1.611111111,2,3,0.166666667,0,2,16,18,13,2,2,15.27777778,3,2,16,3.572431251,1,7.598,7.598,7.598,2,2,2,0,0,0,2,17,1,0,14,0.531862745,3,5
flood tornado,topan banjir,16,316.166,19.760375,12.69,26,1.625,2,4,0.25,0,2,13,16,12,1,2.625,16.5,3,2,14,3.452819531,1,9.788,9.788,9.788,2,2,2,0,0,0,2,12,1,0,11,0.467094017,1,3
nonemergencies,bukan darurat,13,395.688,30.43753846,22.702,22,1.692307692,2,3,0.230769231,0,1,14,13,9,1,2.615384615,17.38461538,4,2,13,2.931208949,2,46.886,23.443,23.443,4,2,2,0,0,0,2,13,2,0,14,0.432234432,3,5
digital learning modules,modul pembelajaran digital,16,319.767,19.9854375,16.6415,28,1.75,2,2,0.125,0,3,24,16,7,3,3.0625,26.9375,10,3,26,1.923794941,10,181.913,18.1913,13.9065,18,1.8,2,0,0,0,3,26,10,1,22,0.635683761,3,5
single-family shelters,tempat perlindungan satu keluarga,9,231.301,25.70011111,25.741,17,1.888888889,2,0,0,0,2,22,9,6,2,4,33.22222222,4,4,35,2.281036113,1,39.909,39.909,39.909,2,2,2,0,0,0,4,33,1,0,27,0.544011544,1,3
internally displaced persons,orang-orang internal yang tergantikan,12,257.714,21.47616667,20.1005,17,1.416666667,1,4,0.333333333,0,3,28,12,8,3,2.833333333,23.25,4,2,18,2.751629167,1,20.654,20.654,20.654,1,1,1,0,0,0,4,37,1,0,29,0.513706564,1,1
troops lend,pasukan tentara,10,390.024,39.0024,30.012,15,1.5,1.5,3,0.3,0,2,11,10,6,0,2,17.3,4,2,19,2.321928095,1,104.059,104.059,104.059,1,1,1,0,0,0,2,15,1,0,12,0.529292929,1,3
people trapped,orang terjebak,19,280.165,14.74552632,9.632,33,1.736842105,2,1,0.052631579,0,2,14,19,7,0,2.157894737,17.05263158,9,2,14,2.220068302,9,108.063,12.007,9.781,17,1.888888889,2,0,0,0,2,14,9,1,12,0.523809524,3,5
dry rations,tingkat kekeringan,9,208.567,23.17411111,14.167,11,1.222222222,1,4,0.444444444,0,2,11,9,8,1,2.333333333,16,2,2,14,3.121928095,1,22.696,22.696,22.696,1,1,1,1,1,1,2,18,1,0,15,0.45959596,3,1
exercised,penilaian,20,472.792,23.6396,9.98,29,1.45,2,6,0.3,0,1,9,20,14,1,1,8.6,3,1,7,3.68418372,1,4.421,4.421,4.421,1,1,1,0,0,0,1,9,1,0,8,0.481481481,3,1
declining ecosystems,menurunnya ekosistem,11,425.896,38.71781818,16.85,20,1.818181818,2,1,0.090909091,0,2,20,11,8,2,2.454545455,22.09090909,2,2,20,2.913977073,2,32.906,16.453,16.453,4,2,2,0,0,0,2,20,2,1,11,0.741025641,3,5
government funding sources,sumber-sumber dana pemerintah,15,240.394,16.02626667,13.752,26,1.733333333,2,1,0.066666667,0,3,26,15,8,1,3.133333333,26.53333333,7,3,27,2.463458299,1,16.829,16.829,16.829,1,1,1,1,1,1,3,29,1,0,24,0.542499263,3,5
business continuity plan,perencanaan kelanjutan bisnis,22,349.179,15.87177273,13.855,40,1.818181818,2,3,0.136363636,0,3,24,22,11,1,3.045454545,27.59090909,7,3,28,2.861192552,1,39.155,39.155,39.155,1,1,1,1,1,1,3,29,1,0,24,0.522030651,3,5
infrastructural,yang berkaitan dengan infrastruktur,24,362.477,15.10320833,12.7175,44,1.833333333,2,2,0.083333333,0,1,15,24,7,1,1.291666667,15.125,12,1,13,2.142079564,1,14.64,14.64,14.64,2,2,2,0,0,0,4,35,1,0,25,0.46031746,3,5
appropriate responses,tanggapan yang  tepat,18,408.648,22.70266667,20.759,33,1.833333333,2,2,0.111111111,0,2,21,18,12,2,2.944444444,19.27777778,4,3,18,3.281036113,1,22.737,22.737,22.737,2,2,2,0,0,0,4,21,1,0,19,0.462301587,3,5
disaster information management,manajemen informasi bencana,18,250.81,13.93388889,13.3165,31,1.722222222,2,0,0,0,3,31,18,5,3,3.055555556,27.44444444,11,3,27,1.611383457,11,156.747,14.24972727,13.546,20,1.818181818,2,0,0,0,3,27,11,1,18,0.645300677,3,5
land tenure,masa pakai tanah,18,562.468,31.24822222,23.121,27,1.5,1.5,2,0.111111111,0,2,11,18,7,1,2.166666667,16.44444444,9,2,17,2.140518056,1,12.055,12.055,12.055,1,1,1,1,1,1,3,16,1,0,13,0.537878788,3,3
early recovery,pemulihan cepat,15,216.336,14.4224,12.087,28,1.866666667,2,1,0.066666667,0,2,14,15,6,1,2,14.2,8,2,14,1.989898095,1,12.109,12.109,12.109,2,2,2,0,0,0,2,15,1,0,13,0.498412698,3,5
dimensions,berbagai dimensi,15,122.577,8.1718,7.312,26,1.733333333,2,0,0,0,1,10,15,2,1,1.066666667,7.6,14,1,7,0.353359335,1,16.151,16.151,16.151,2,2,2,0,0,0,2,16,1,0,12,0.5375,3,5
rapid health assessment,penilaian kesehatan cepat,16,429.866,26.866625,21.5115,28,1.75,2,3,0.1875,0,3,23,16,12,1,3.5625,28.375,3,4,30,3.572469459,2,46.812,23.406,23.406,4,2,2,0,0,0,3,25,2,0,21,0.632717391,3,5
nonexpendable,tidak dapat disepelekan,12,423.724,35.31033333,19.383,17,1.416666667,1.5,6,0.5,0.5,1,13,12,8,1,2.916666667,19.41666667,4,3,20,2.931208949,1,22.082,22.082,22.082,1,1,1,1,1,1,3,23,1,0,19,0.407469342,3,1
disaster relief skills,keterampilan penyelamatan bencana,17,532.151,31.303,17.273,29,1.705882353,2,3,0.176470588,0,3,22,17,12,2,3.117647059,30.05882353,3,3,28,3.4548224,1,10.477,10.477,10.477,2,2,2,0,0,0,3,33,1,0,28,0.45959596,3,2
loss life,meninggal,12,125.375,10.44791667,7.616,22,1.833333333,2,0,0,0,2,9,12,3,0,1.916666667,15.75,10,2,16,1.145110414,1,7.749,7.749,7.749,1,1,1,0,0,0,1,9,1,0,9,0.314814815,1,3
relief agencies,badan bantuan,10,172.915,17.2915,13.398,19,1.9,2,1,0.1,0,2,15,10,4,2,2,14.3,5,2,15,1.685475297,3,50.683,16.89433333,21.186,6,2,2,0,0,0,2,13,3,0,13,0.365811966,3,5
